POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA7021,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,6,0,25,0,30,0,4,0,0,0,0,0,4,0,20,0,28,0,0,0,0,0,0,0,0,0,19,0,29,0,0,0,6,0,3,0,6,0,16,0,28,0,3,0,4,0,0,0,5,0,10,0,20,0,0,0,3,0,3,0,3,0,3,0,22,8,4,0,12,0,6,0,5,0,10,0,41,6,0,0,6,0,0,0,0,0,3,0,20,12,0,0,3,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,9,17,0,0,3,0,3,0,0
POA7022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,11,0,24,0,0,0,0,0,4,0,0,0,10,0,16,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,3,0,4,0,17,8,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,12,5,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
POA7024,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0
POA7025,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,26,0,31,0,0,0,0,0,0,0,0,0,17,0,25,0,0,0,0,0,0,0,6,0,14,0,28,0,0,0,3,0,5,0,5,0,10,0,24,3,4,0,3,0,4,0,5,0,7,0,24,0,6,0,4,0,0,0,0,0,5,0,20,3,0,0,8,0,4,0,4,0,0,0,24,7,0,0,5,0,0,0,0,0,4,0,20,7,0,0,4,0,4,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,9,8,3,0,4,5,0,0,0
POA7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,12,6,4,0,6,0,0,0,0,0,0,0,18,4,0,0,5,0,4,0,0,0,0,0,13,3,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0
POA7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7030,0,0,0,0,0,0,0,0,0,31,0,34,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,6,0,9,0,49,0,66,3,0,0,0,0,3,0,8,0,9,0,24,0,3,0,0,0,14,0,20,4,223,6,261,0,9,0,5,0,17,0,17,0,108,0,162,3,13,0,12,3,41,0,25,3,63,0,163,7,14,4,31,4,38,4,23,6,59,4,185,11,10,0,41,0,19,3,10,0,16,0,105,33,9,0,39,6,11,0,3,0,23,0,132,100,17,3,82,13,23,3,6,0,11,0,248,81,8,0,44,6,8,4,0,0,5,0,143,39,3,0,18,5,0,0,0,0,5,0,76,21,0,0,17,4,3,0,0,0,0,0,41,25,5,0,9,0,5,3,0
POA7050,0,0,0,0,0,0,0,0,0,30,0,28,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,9,0,4,0,12,0,0,0,0,0,0,0,0,0,28,0,34,0,0,0,0,0,0,0,9,0,16,0,24,0,9,0,0,0,7,0,18,0,121,3,154,0,6,0,3,0,6,0,23,0,107,0,142,0,16,6,5,0,9,0,35,3,99,0,170,5,24,0,35,3,21,0,13,0,84,0,184,0,11,0,12,0,19,0,5,3,44,0,106,18,3,4,30,0,8,0,4,0,36,0,104,71,13,6,56,9,17,4,14,0,25,0,211,49,3,3,31,4,10,0,3,0,10,0,108,44,7,6,27,0,5,0,8,0,8,0,100,28,4,0,12,4,0,0,0,0,6,0,56,49,0,3,14,5,8,0,5
POA7052,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,4,0,7,0,10,0,18,0,4,0,3,0,0,0,10,0,65,0,75,0,3,0,0,0,3,0,11,0,52,0,75,0,19,0,4,0,12,0,17,0,70,0,115,0,12,0,12,0,4,0,16,0,51,3,100,5,4,0,8,0,5,0,6,0,33,0,67,4,8,0,12,0,9,0,4,3,28,0,66,19,8,0,20,0,15,3,15,0,26,0,105,38,3,0,20,0,16,0,3,0,13,0,84,27,0,0,14,6,10,0,3,0,6,0,56,11,0,0,9,6,4,0,0,0,3,0,29,38,4,0,9,0,5,0,0
POA7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,19,0,24,0,0,0,0,0,0,0,3,0,19,0,24,0,4,0,0,0,4,0,10,0,32,0,48,0,4,0,5,0,5,0,3,0,34,0,49,0,0,0,0,0,4,0,6,0,24,0,35,0,0,0,5,0,0,0,5,0,18,0,32,0,9,0,5,0,4,0,10,0,14,0,43,11,0,3,12,0,3,0,5,0,8,0,49,10,0,0,3,0,0,0,0,0,8,0,26,0,0,0,3,0,0,0,0,0,0,0,13,22,3,0,12,0,4,0,6
POA7054,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,4,13,0,24,0,0,0,0,0,0,0,5,0,13,0,20,0,0,0,3,0,0,0,12,0,86,3,105,0,0,0,0,0,4,0,10,0,50,0,71,3,13,0,8,0,10,0,12,4,48,0,95,10,11,0,11,0,8,0,15,8,66,0,136,0,7,0,20,0,14,0,7,0,16,0,67,12,12,0,6,5,9,0,0,0,20,0,62,30,15,0,36,3,17,0,3,0,19,0,124,27,5,0,33,4,11,6,9,0,6,0,95,25,3,0,25,0,5,3,0,0,6,0,68,25,0,0,5,3,0,0,0,0,0,0,40,32,3,0,17,5,5,0,0
POA7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7109,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,19,0,28,0,5,0,0,0,0,0,3,4,22,0,29,0,4,0,4,0,3,0,16,0,124,5,153,0,4,0,3,0,10,0,21,6,79,0,122,0,16,4,6,0,14,0,16,0,42,0,107,8,12,0,22,0,12,3,12,3,40,0,113,5,9,0,12,0,12,3,7,0,24,0,79,15,10,0,19,4,14,0,10,6,9,0,84,59,17,0,48,6,12,3,8,3,13,0,168,43,4,3,33,7,7,0,0,0,3,0,100,24,0,0,18,3,4,0,4,5,3,0,67,18,3,0,7,6,0,0,0,0,5,0,39,28,5,0,9,0,9,6,0
POA7112,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,3,0,7,0,16,0,4,0,0,0,0,0,3,0,68,0,79,0,4,0,0,0,4,0,8,0,36,0,45,3,5,0,3,0,4,0,9,0,26,0,49,0,12,0,8,0,3,0,7,0,17,0,46,0,7,0,4,0,5,0,5,0,5,0,26,0,0,0,5,0,3,0,4,0,7,0,24,12,8,0,15,0,9,3,5,0,5,0,52,7,0,0,5,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,3,8,0,0
POA7113,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,6,0,3,0,14,0,18,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,4,0,3,0,4,0,14,0,4,0,5,0,0,0,5,0,7,0,15,0,0,0,5,0,5,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,6,0,9,0,0,0,3,0,4,0,0,0,7,0,20,6,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0
POA7116,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,17,0,0,0,0,0,0,0,4,0,10,0,10,0,0,0,0,0,0,0,8,0,61,0,65,3,3,0,0,0,3,0,0,3,16,0,30,0,0,0,5,0,4,0,5,0,23,0,36,0,3,0,0,0,0,0,10,5,14,0,30,3,0,0,10,0,4,0,3,0,3,0,22,3,0,0,8,0,3,0,3,0,5,0,20,7,4,0,7,0,7,0,0,0,5,0,35,4,0,0,5,0,0,0,0,0,0,0,13,5,0,0,0,3,0,0,3,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,5,0,3,0,0
POA7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,19,0,24,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,4,0,4,0,17,0,4,0,0,0,8,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,12,3,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
POA7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7120,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,15,0,0,0,4,0,0,0,0,0,8,0,10,5,0,0,0,0,0,0,3,0,46,0,51,0,0,0,0,0,3,0,0,3,16,0,26,3,0,0,3,0,4,0,5,0,5,0,18,0,0,0,4,0,0,0,3,0,3,0,15,0,0,0,3,0,0,0,3,0,0,0,13,3,3,0,3,4,0,0,0,0,0,0,20,10,3,0,0,3,0,0,0,0,4,0,29,4,0,0,6,0,0,0,0,0,0,0,17,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7140,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0,0,0,4,0,4,0,29,0,41,0,0,0,0,0,0,0,8,0,17,0,33,6,3,0,0,0,7,0,24,3,187,4,227,3,5,0,0,0,20,0,16,3,82,0,137,6,8,0,0,0,27,0,16,10,45,4,117,9,8,6,19,0,21,0,14,4,55,5,144,11,3,0,16,0,21,0,8,0,10,0,77,12,4,3,19,0,16,4,3,0,10,0,81,65,10,0,52,11,29,6,10,5,13,0,196,35,6,0,28,4,6,0,6,0,0,0,90,26,3,0,18,0,3,0,0,0,0,0,58,20,0,0,6,0,0,0,0,0,0,0,29,11,4,0,3,0,7,0,5
POA7150,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,50,0,64,0,5,0,0,0,0,0,7,0,30,0,39,0,0,0,5,0,4,0,4,0,29,0,44,0,9,0,5,0,7,0,9,0,20,0,46,0,0,0,3,0,7,0,3,3,6,0,22,4,3,0,4,0,6,0,5,0,4,0,28,9,9,0,13,0,13,0,3,0,4,0,56,0,4,0,14,0,0,0,6,0,3,0,29,3,5,0,6,0,0,0,0,0,0,0,20,4,3,0,3,0,0,0,0,0,3,0,16,4,5,0,4,0,7,0,0
POA7155,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,8,0,13,0,3,0,0,0,3,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,5,0,9,0,4,0,0,0,4,0,0,0,5,0,13,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0
POA7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,14,0,18,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,4,0,3,0,8,0,13,0,6,0,0,0,0,0,6,0,9,0,13,0,0,0,3,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,14,3,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0
POA7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
POA7170,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,8,0,12,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,52,0,57,0,0,0,0,0,0,0,0,0,22,0,34,0,8,0,0,0,3,0,10,0,50,0,68,0,7,0,6,0,5,0,4,6,43,0,71,0,0,0,4,0,4,0,8,4,18,0,39,8,5,0,9,0,5,0,9,0,4,0,45,19,0,0,18,0,7,4,12,0,25,0,92,16,5,0,16,0,9,0,3,4,11,0,64,12,0,0,10,0,5,0,0,0,4,0,38,18,0,0,8,0,0,0,0,0,3,0,34,45,3,0,14,0,6,0,0
