seifa_postcode,seifa_match_status,consumer_rows
4677,matched_all_scores,148
4678,matched_all_scores,143
4680,matched_all_scores,140
4694,matched_all_scores,175
4695,matched_all_scores,151
4697,matched_all_scores,171
4699,matched_all_scores,161
4700,matched_all_scores,157
4701,matched_all_scores,175
4702,matched_all_scores,159
4703,matched_all_scores,133
4704,matched_all_scores,179
4705,matched_all_scores,175
4706,matched_all_scores,159
4707,matched_all_scores,154
4709,matched_all_scores,162
4710,matched_all_scores,171
4711,matched_all_scores,144
4712,matched_all_scores,169
4713,matched_all_scores,170
4714,matched_all_scores,145
4715,matched_all_scores,147
4716,matched_all_scores,186
4717,matched_all_scores,134
4718,matched_all_scores,174
4719,matched_all_scores,159
4720,matched_all_scores,142
4721,matched_all_scores,169
4722,matched_all_scores,137
4723,matched_all_scores,150
4724,matched_all_scores,169
4725,matched_all_scores,149
4726,matched_all_scores,163
4727,matched_all_scores,149
4728,matched_all_scores,143
4730,matched_all_scores,167
4731,matched_all_scores,147
4732,matched_all_scores,161
4733,matched_all_scores,161
4735,matched_all_scores,167
4736,matched_all_scores,181
4737,matched_all_scores,146
4738,matched_all_scores,167
4739,matched_all_scores,154
4740,matched_all_scores,163
4741,matched_all_scores,156
4742,matched_all_scores,139
4743,matched_all_scores,146
4744,matched_all_scores,166
4745,matched_all_scores,174
4746,matched_all_scores,168
4750,matched_all_scores,172
4751,matched_all_scores,155
4753,matched_all_scores,169
4754,matched_all_scores,165
4756,matched_all_scores,166
4757,matched_all_scores,160
4798,matched_all_scores,136
4799,matched_all_scores,142
4800,matched_all_scores,168
4801,postcode_not_in_seifa,155
4802,matched_all_scores,158
4803,postcode_not_in_seifa,173
4804,matched_all_scores,150
4805,matched_all_scores,156
4806,matched_all_scores,149
4807,matched_all_scores,158
4808,matched_all_scores,158
4809,matched_all_scores,149
4810,matched_all_scores,158
4811,matched_all_scores,162
4812,matched_all_scores,161
4813,postcode_not_in_seifa,141
4814,matched_all_scores,148
4815,matched_all_scores,157
4816,matched_all_scores,169
4817,matched_all_scores,167
4818,matched_all_scores,169
4819,matched_all_scores,167
4820,matched_all_scores,143
4821,matched_all_scores,144
4822,matched_all_scores,176
4823,matched_all_scores,153
4824,matched_all_scores,153
4825,matched_all_scores,185
4828,matched_all_scores,170
4829,matched_all_scores,169
4830,matched_all_scores,137
4849,matched_all_scores,153
4850,matched_all_scores,152
4852,matched_all_scores,150
4854,matched_all_scores,166
4855,matched_all_scores,166
4856,matched_all_scores,189
4857,postcode_not_in_seifa,162
4858,matched_all_scores,158
4859,matched_all_scores,139
4860,matched_all_scores,161
4861,matched_all_scores,166
4865,matched_all_scores,144
4868,matched_all_scores,135
4869,matched_all_scores,169
4870,matched_all_scores,146
4871,matched_all_scores,156
4872,matched_all_scores,164
4873,matched_all_scores,161
4874,matched_all_scores,136
4875,matched_all_scores,150
4876,matched_all_scores,155
4877,matched_all_scores,168
4878,matched_all_scores,140
4879,matched_all_scores,149
4880,matched_all_scores,171
4881,matched_all_scores,143
4882,matched_all_scores,141
4883,matched_all_scores,158
4884,matched_all_scores,177
4885,matched_all_scores,160
4886,matched_all_scores,168
4887,matched_all_scores,169
4888,matched_all_scores,148
4890,matched_all_scores,134
4891,matched_all_scores,142
4892,matched_all_scores,171
4895,matched_all_scores,158
5000,matched_all_scores,136
5001,postcode_not_in_seifa,173
5005,postcode_not_in_seifa,163
5006,matched_all_scores,137
5007,matched_all_scores,164
5008,matched_all_scores,156
5009,matched_all_scores,149
5010,matched_all_scores,138
5011,matched_all_scores,153
5012,matched_all_scores,157
5013,matched_all_scores,134
5014,matched_all_scores,167
5015,matched_all_scores,169
5016,matched_all_scores,164
5017,matched_all_scores,172
5018,matched_all_scores,176
5019,matched_all_scores,140
5020,matched_all_scores,134
5021,matched_all_scores,156
5022,matched_all_scores,160
5023,matched_all_scores,136
5024,matched_all_scores,152
5025,matched_all_scores,151
5031,matched_all_scores,154
5032,matched_all_scores,155
5033,matched_all_scores,178
5034,matched_all_scores,161
5035,matched_all_scores,161
5037,matched_all_scores,166
5038,matched_all_scores,144
5039,matched_all_scores,151
5040,matched_all_scores,182
5041,matched_all_scores,159
5042,matched_all_scores,163
5043,matched_all_scores,147
5044,matched_all_scores,153
5045,matched_all_scores,151
5046,matched_all_scores,171
5047,matched_all_scores,144
5048,matched_all_scores,145
5049,matched_all_scores,166
5050,matched_all_scores,165
5051,matched_all_scores,177
5052,matched_all_scores,168
5061,matched_all_scores,178
5062,matched_all_scores,167
5063,matched_all_scores,173
5064,matched_all_scores,155
5065,matched_all_scores,143
5066,matched_all_scores,172
5067,matched_all_scores,141
5068,matched_all_scores,162
5069,matched_all_scores,154
5070,matched_all_scores,179
5071,postcode_not_in_seifa,150
5072,matched_all_scores,191
5073,matched_all_scores,157
5074,matched_all_scores,172
5075,matched_all_scores,175
5076,matched_all_scores,162
5081,matched_all_scores,154
5082,matched_all_scores,173
5083,matched_all_scores,169
5084,matched_all_scores,140
5085,matched_all_scores,152
5086,matched_all_scores,159
5087,matched_all_scores,164
5088,matched_all_scores,147
5089,matched_all_scores,137
5090,matched_all_scores,162
5091,matched_all_scores,160
5092,matched_all_scores,159
5093,matched_all_scores,144
5094,matched_all_scores,162
5095,matched_all_scores,148
5096,matched_all_scores,143
5097,matched_all_scores,159
5098,matched_all_scores,158
5106,matched_all_scores,136
5107,matched_all_scores,167
5108,matched_all_scores,152
5109,matched_all_scores,178
5110,matched_all_scores,165
5111,matched_no_scores,156
5112,matched_all_scores,160
5113,matched_all_scores,141
5114,matched_all_scores,134
5115,matched_all_scores,130
5116,matched_all_scores,168
5117,matched_all_scores,165
5118,matched_all_scores,153
5120,matched_all_scores,158
5121,matched_all_scores,167
5125,matched_all_scores,161
5126,matched_all_scores,168
5127,matched_all_scores,148
5131,matched_all_scores,159
5132,matched_all_scores,173
5133,matched_all_scores,145
5134,matched_all_scores,157
5136,matched_all_scores,150
5137,matched_all_scores,151
5138,matched_all_scores,126
5139,matched_all_scores,157
5140,matched_all_scores,149
5141,matched_all_scores,144
5142,matched_all_scores,159
5144,matched_all_scores,152
5150,matched_all_scores,149
5151,matched_all_scores,164
5152,matched_all_scores,153
5153,matched_all_scores,157
5154,matched_all_scores,160
5155,matched_all_scores,167
5156,matched_all_scores,173
5157,matched_all_scores,142
5158,matched_all_scores,160
5159,matched_all_scores,139
5160,matched_partial_scores,155
5161,matched_all_scores,141
5162,matched_all_scores,151
5163,matched_all_scores,144
5164,matched_all_scores,156
5165,matched_all_scores,158
5166,matched_all_scores,158
5167,matched_all_scores,150
5168,matched_all_scores,146
5169,matched_all_scores,186
5170,matched_all_scores,158
5171,matched_all_scores,142
5172,matched_all_scores,172
5173,matched_all_scores,171
5174,matched_all_scores,138
5201,matched_all_scores,141
5202,matched_all_scores,156
5203,matched_all_scores,164
5204,matched_all_scores,168
5210,matched_all_scores,162
5211,matched_all_scores,174
5212,matched_all_scores,162
5213,matched_all_scores,156
5214,matched_all_scores,145
5220,matched_all_scores,162
5221,matched_all_scores,156
5222,matched_all_scores,153
5223,matched_all_scores,153
5231,matched_all_scores,148
5232,matched_all_scores,153
5233,matched_all_scores,148
5234,matched_all_scores,179
5235,matched_all_scores,139
5236,matched_all_scores,156
5237,matched_all_scores,159
5238,matched_all_scores,160
5240,matched_all_scores,167
5241,matched_all_scores,148
5242,matched_all_scores,153
5243,matched_all_scores,168
5244,matched_all_scores,174
5245,matched_all_scores,181
5250,matched_all_scores,155
5251,matched_all_scores,137
5252,matched_all_scores,152
5253,matched_all_scores,173
5254,matched_all_scores,178
5255,matched_all_scores,163
5256,matched_all_scores,170
5259,matched_all_scores,158
5260,matched_all_scores,149
5261,matched_all_scores,154
5262,matched_all_scores,154
5263,matched_all_scores,155
5264,matched_all_scores,159
5265,matched_all_scores,142
5266,matched_all_scores,161
5267,matched_all_scores,157
5268,matched_all_scores,152
5269,matched_all_scores,149
5270,matched_all_scores,147
5271,matched_all_scores,141
5272,matched_all_scores,158
5273,matched_all_scores,159
5275,matched_all_scores,156
5276,matched_all_scores,141
5277,matched_all_scores,158
5278,matched_all_scores,164
5279,matched_all_scores,145
5280,matched_all_scores,160
5290,matched_all_scores,157
5291,matched_all_scores,178
5301,matched_all_scores,156
5302,matched_all_scores,152
5303,matched_all_scores,167
5304,matched_all_scores,156
5306,matched_all_scores,144
5307,matched_all_scores,176
5308,matched_all_scores,157
5309,matched_all_scores,158
5310,matched_all_scores,156
5311,matched_all_scores,151
5320,matched_all_scores,163
5321,matched_all_scores,173
5322,matched_all_scores,152
5330,matched_all_scores,171
5331,matched_all_scores,159
5332,matched_all_scores,184
5333,matched_all_scores,173
5340,matched_all_scores,142
5341,matched_all_scores,166
5342,matched_all_scores,150
5343,matched_all_scores,135
5344,matched_all_scores,131
5345,matched_all_scores,176
5346,matched_all_scores,165
5350,matched_all_scores,187
5351,matched_all_scores,169
5352,matched_all_scores,144
5353,matched_all_scores,165
5354,matched_all_scores,172
5355,matched_all_scores,134
5356,matched_all_scores,166
5357,matched_all_scores,145
5360,matched_all_scores,159
5371,matched_all_scores,128
5372,matched_all_scores,153
5373,matched_all_scores,166
5374,matched_all_scores,170
5381,matched_all_scores,171
5400,matched_all_scores,182
5401,matched_all_scores,155
5410,matched_all_scores,149
5411,matched_all_scores,141
5412,matched_all_scores,145
5413,matched_all_scores,188
5414,matched_all_scores,165
5415,matched_all_scores,152
5416,matched_all_scores,187
5417,matched_all_scores,174
5418,matched_all_scores,166
5419,matched_all_scores,145
5420,matched_all_scores,150
5421,matched_all_scores,168
5422,matched_all_scores,140
5431,matched_all_scores,144
5432,matched_all_scores,191
5433,matched_all_scores,164
5434,matched_all_scores,149
5440,matched_all_scores,159
5451,matched_all_scores,155
5452,matched_all_scores,155
5453,matched_all_scores,170
5454,matched_all_scores,166
5455,matched_all_scores,174
5460,matched_all_scores,149
5461,matched_all_scores,150
5462,matched_all_scores,168
5464,matched_all_scores,151
5470,matched_all_scores,173
5471,matched_all_scores,147
5472,matched_all_scores,141
5473,matched_all_scores,178
5480,matched_all_scores,156
5481,matched_all_scores,182
5482,matched_all_scores,162
5483,matched_all_scores,164
5485,matched_all_scores,151
5490,matched_all_scores,154
5491,matched_all_scores,174
5493,matched_all_scores,155
5495,matched_all_scores,173
5501,matched_all_scores,155
5502,matched_all_scores,154
5510,matched_all_scores,147
5520,matched_all_scores,154
5521,matched_all_scores,157
5522,matched_all_scores,155
5523,matched_all_scores,158
5540,matched_all_scores,163
5550,matched_all_scores,129
5552,matched_all_scores,158
5554,matched_all_scores,166
5555,matched_all_scores,174
5556,matched_all_scores,166
5558,matched_all_scores,163
5560,matched_all_scores,189
5570,matched_all_scores,162
5571,matched_all_scores,179
5572,matched_all_scores,163
5573,matched_all_scores,159
5575,matched_all_scores,167
5576,matched_all_scores,148
5577,matched_all_scores,161
5580,matched_all_scores,163
5581,matched_all_scores,152
5582,matched_all_scores,149
5583,matched_all_scores,155
5600,matched_all_scores,142
5601,matched_all_scores,160
5602,matched_all_scores,164
5603,matched_all_scores,151
5604,matched_all_scores,186
5605,matched_all_scores,153
5606,matched_all_scores,180
5607,matched_all_scores,170
5608,matched_all_scores,161
5609,matched_all_scores,150
5611,matched_all_scores,167
5630,matched_all_scores,168
5631,matched_all_scores,158
5632,matched_all_scores,144
5633,matched_all_scores,151
5640,matched_all_scores,156
5641,matched_all_scores,162
5642,matched_all_scores,165
5650,matched_all_scores,161
5651,matched_all_scores,156
5652,matched_all_scores,150
5653,matched_all_scores,147
5654,matched_all_scores,127
5655,matched_all_scores,165
5660,matched_all_scores,169
5661,matched_all_scores,157
5670,matched_all_scores,154
5671,matched_all_scores,170
5680,matched_all_scores,143
5690,matched_all_scores,131
5700,matched_all_scores,152
5701,matched_all_scores,168
5710,matched_all_scores,166
5713,matched_all_scores,153
5715,matched_all_scores,174
5717,matched_all_scores,155
5719,matched_all_scores,185
5720,matched_all_scores,167
5722,matched_all_scores,138
5723,matched_all_scores,143
5724,matched_all_scores,166
5725,matched_all_scores,161
5730,matched_all_scores,142
5731,matched_all_scores,159
5732,matched_all_scores,172
5733,matched_all_scores,152
5734,matched_all_scores,160
5800,postcode_not_in_seifa,141
5810,postcode_not_in_seifa,165
5839,postcode_not_in_seifa,155
5942,postcode_not_in_seifa,163
5950,matched_no_scores,163
6000,matched_all_scores,151
6001,postcode_not_in_seifa,170
6003,matched_all_scores,148
6004,matched_all_scores,172
6005,matched_all_scores,144
6006,matched_all_scores,154
6007,matched_all_scores,161
6008,matched_all_scores,164
6009,matched_all_scores,146
6010,matched_all_scores,174
6011,matched_all_scores,156
6012,matched_all_scores,147
6014,matched_all_scores,177
6015,matched_all_scores,159
6016,matched_all_scores,144
6017,matched_all_scores,155
6018,matched_all_scores,167
6019,matched_all_scores,152
6020,matched_all_scores,170
6021,matched_all_scores,180
6022,matched_all_scores,172
6023,matched_all_scores,167
6024,matched_all_scores,137
6025,matched_all_scores,154
6026,matched_all_scores,165
6027,matched_all_scores,161
6028,matched_all_scores,145
6029,matched_all_scores,173
6030,matched_all_scores,154
6031,matched_all_scores,150
6032,matched_all_scores,173
6033,matched_all_scores,160
6034,matched_all_scores,152
6035,matched_all_scores,166
6036,matched_all_scores,173
6037,matched_all_scores,171
6038,matched_all_scores,161
6041,matched_all_scores,167
6042,matched_all_scores,177
6043,matched_all_scores,142
6044,matched_all_scores,192
6050,matched_all_scores,142
6051,matched_all_scores,152
6052,matched_all_scores,163
6053,matched_all_scores,165
6054,matched_all_scores,177
6055,matched_all_scores,137
6056,matched_all_scores,141
6057,matched_all_scores,188
6058,matched_all_scores,155
6059,matched_all_scores,167
6060,matched_all_scores,179
6061,matched_all_scores,148
6062,matched_all_scores,162
6063,matched_all_scores,160
6064,matched_all_scores,150
6065,matched_all_scores,154
6066,matched_all_scores,135
6067,matched_all_scores,136
6068,matched_no_scores,159
6069,matched_all_scores,153
6070,matched_all_scores,169
6071,matched_all_scores,137
6072,matched_all_scores,165
6073,matched_all_scores,159
6074,matched_all_scores,153
6076,matched_all_scores,153
6077,matched_all_scores,159
6078,matched_all_scores,174
6079,matched_all_scores,140
6081,matched_all_scores,144
6082,matched_all_scores,170
6083,matched_all_scores,172
6084,matched_all_scores,157
6090,matched_no_scores,160
6100,matched_all_scores,148
6101,matched_all_scores,136
6102,matched_all_scores,178
6103,matched_all_scores,159
6104,matched_all_scores,133
6105,matched_all_scores,156
6106,matched_partial_scores,158
6107,matched_all_scores,145
6108,matched_all_scores,163
6109,matched_all_scores,157
6110,matched_all_scores,148
6111,matched_all_scores,159
6112,matched_all_scores,152
6121,matched_all_scores,169
6122,matched_all_scores,152
6123,matched_all_scores,153
6124,matched_all_scores,137
6125,matched_all_scores,162
6126,matched_all_scores,158
6147,matched_all_scores,161
6148,matched_all_scores,147
6149,matched_all_scores,185
6150,matched_all_scores,139
6151,matched_all_scores,161
6152,matched_all_scores,171
6153,matched_all_scores,157
6154,matched_all_scores,161
6155,matched_all_scores,176
6156,matched_all_scores,169
6157,matched_all_scores,168
6158,matched_all_scores,185
6159,matched_all_scores,177
6160,matched_all_scores,163
6161,matched_all_scores,151
6162,matched_all_scores,156
6163,matched_all_scores,159
6164,matched_all_scores,155
6165,matched_all_scores,171
6166,matched_all_scores,184
6167,matched_all_scores,171
6168,matched_all_scores,130
6169,matched_all_scores,161
6170,matched_all_scores,160
6171,matched_all_scores,140
6172,matched_all_scores,146
6173,matched_all_scores,169
6174,matched_all_scores,150
6175,matched_all_scores,150
6176,matched_all_scores,143
6180,matched_all_scores,163
6181,matched_all_scores,152
6182,matched_no_scores,159
6207,matched_all_scores,174
6208,matched_all_scores,137
6209,matched_all_scores,167
6210,matched_all_scores,138
6211,matched_all_scores,137
6213,matched_all_scores,156
6214,matched_all_scores,162
6215,matched_all_scores,151
6218,matched_all_scores,144
6220,matched_all_scores,161
6221,matched_all_scores,166
6223,matched_all_scores,164
6224,matched_all_scores,155
6225,matched_all_scores,172
6226,matched_all_scores,163
6227,matched_all_scores,169
6228,matched_all_scores,141
6229,matched_all_scores,157
6230,matched_all_scores,151
6231,postcode_not_in_seifa,196
6232,matched_all_scores,124
6233,matched_all_scores,170
6236,matched_all_scores,137
6237,matched_all_scores,163
6239,matched_all_scores,150
6240,matched_all_scores,157
6243,matched_all_scores,141
6244,matched_all_scores,171
6251,matched_all_scores,144
6252,matched_all_scores,157
6253,matched_all_scores,152
6254,matched_all_scores,155
6255,matched_all_scores,161
6256,matched_all_scores,152
6258,matched_all_scores,148
6260,matched_all_scores,168
6262,matched_all_scores,167
6271,matched_all_scores,148
6275,matched_all_scores,166
6280,matched_all_scores,152
6281,matched_all_scores,156
6282,matched_all_scores,151
6284,matched_all_scores,159
6285,matched_all_scores,163
6286,matched_all_scores,156
6288,matched_all_scores,133
6290,matched_all_scores,173
6302,matched_all_scores,142
6304,matched_all_scores,141
6306,matched_all_scores,168
6308,matched_all_scores,148
6309,matched_all_scores,174
6311,matched_all_scores,160
6312,matched_all_scores,151
6313,matched_all_scores,150
6315,matched_all_scores,161
6316,matched_all_scores,179
6317,matched_all_scores,148
6318,matched_all_scores,150
6320,matched_all_scores,160
6321,matched_all_scores,147
6322,matched_all_scores,171
6323,matched_all_scores,140
6324,matched_all_scores,155
6326,matched_all_scores,165
6327,matched_all_scores,157
6328,matched_all_scores,167
6330,matched_all_scores,164
6331,postcode_not_in_seifa,159
6332,postcode_not_in_seifa,174
6333,matched_all_scores,158
6335,matched_all_scores,162
6336,matched_all_scores,157
6337,matched_all_scores,128
6338,matched_all_scores,166
6341,matched_all_scores,149
6343,matched_all_scores,161
6346,matched_all_scores,170
6348,matched_all_scores,149
6350,matched_all_scores,170
6351,matched_all_scores,166
6352,matched_all_scores,155
6353,matched_all_scores,155
6355,matched_all_scores,182
6356,matched_all_scores,160
6357,matched_all_scores,161
6358,matched_all_scores,155
6359,matched_all_scores,178
6361,matched_all_scores,161
6363,matched_all_scores,145
6365,matched_all_scores,153
6367,matched_all_scores,162
6368,matched_all_scores,165
6369,matched_all_scores,172
6370,matched_all_scores,155
6372,matched_all_scores,138
6373,matched_all_scores,168
6375,matched_all_scores,153
6383,matched_all_scores,154
6384,matched_all_scores,139
6385,matched_all_scores,148
6386,matched_all_scores,151
6390,matched_all_scores,151
6391,matched_all_scores,158
6392,matched_all_scores,164
6393,matched_all_scores,145
6394,matched_all_scores,163
6395,matched_all_scores,175
6396,matched_all_scores,158
6397,matched_all_scores,142
6398,matched_all_scores,143
6401,matched_all_scores,145
6403,matched_all_scores,132
6405,matched_all_scores,174
6407,matched_all_scores,146
6409,matched_all_scores,189
6410,matched_all_scores,149
6411,matched_all_scores,167
6412,matched_all_scores,174
6413,matched_all_scores,172
6414,matched_all_scores,154
6415,matched_all_scores,158
6418,matched_all_scores,132
6419,matched_all_scores,171
6420,matched_all_scores,160
6421,matched_all_scores,139
6422,matched_all_scores,142
6423,matched_all_scores,156
6424,matched_all_scores,148
6425,matched_all_scores,154
6426,matched_all_scores,155
6427,matched_no_scores,140
6428,matched_all_scores,139
6429,matched_all_scores,156
6430,matched_all_scores,150
6431,matched_all_scores,161
6432,matched_all_scores,154
6433,postcode_not_in_seifa,152
6434,matched_no_scores,173
6435,postcode_not_in_seifa,171
6436,matched_all_scores,151
6437,matched_all_scores,152
6438,matched_all_scores,175
6440,matched_all_scores,169
6442,matched_all_scores,160
6443,matched_all_scores,139
6445,matched_all_scores,162
6446,matched_all_scores,153
6447,matched_all_scores,153
6448,matched_all_scores,143
6450,matched_all_scores,173
6452,matched_all_scores,166
6460,matched_all_scores,156
6461,matched_all_scores,170
6462,matched_all_scores,184
6463,matched_all_scores,150
6465,matched_all_scores,161
6466,matched_all_scores,176
6467,matched_all_scores,178
6468,matched_all_scores,152
6470,matched_all_scores,185
6472,matched_all_scores,147
6473,matched_all_scores,163
6475,matched_all_scores,169
6476,matched_all_scores,163
6477,matched_all_scores,147
6479,matched_all_scores,146
6480,matched_all_scores,152
6484,matched_no_scores,155
6485,matched_all_scores,137
6487,matched_all_scores,146
6488,matched_all_scores,166
6489,matched_all_scores,139
6490,matched_all_scores,164
6501,matched_all_scores,159
6502,matched_all_scores,148
6503,matched_all_scores,156
6504,matched_all_scores,159
6505,matched_all_scores,159
6506,matched_all_scores,159
6507,matched_all_scores,150
6509,matched_all_scores,167
6510,matched_all_scores,147
6511,matched_all_scores,166
6512,matched_all_scores,157
6513,matched_all_scores,154
6514,matched_all_scores,169
6515,matched_all_scores,146
6516,matched_all_scores,151
6517,matched_all_scores,188
6518,matched_all_scores,171
6519,matched_all_scores,147
6521,matched_all_scores,171
6522,matched_all_scores,177
6525,matched_all_scores,164
6528,matched_all_scores,160
6530,matched_all_scores,186
6531,postcode_not_in_seifa,139
6532,matched_all_scores,172
6535,matched_all_scores,151
6536,matched_all_scores,165
6537,matched_all_scores,155
6556,matched_all_scores,128
6558,matched_all_scores,171
6560,matched_all_scores,152
6562,matched_all_scores,141
6564,matched_all_scores,164
6566,matched_all_scores,157
6567,matched_all_scores,153
6568,matched_all_scores,178
6569,matched_all_scores,175
6571,matched_all_scores,167
6572,matched_all_scores,157
6574,matched_all_scores,160
6575,matched_all_scores,157
6603,matched_all_scores,152
6605,matched_all_scores,151
6606,matched_all_scores,142
6608,matched_all_scores,146
6609,matched_all_scores,164
6612,matched_all_scores,154
6613,matched_all_scores,143
6614,matched_all_scores,190
6616,matched_all_scores,151
6620,matched_all_scores,177
6623,matched_all_scores,162
6625,matched_all_scores,137
6627,matched_all_scores,184
6628,matched_all_scores,149
6630,matched_all_scores,148
6631,matched_all_scores,159
6632,matched_all_scores,161
6635,matched_all_scores,148
6638,matched_all_scores,152
6639,matched_all_scores,166
6640,matched_all_scores,166
6642,matched_all_scores,161
6646,matched_all_scores,156
6701,matched_all_scores,173
6705,matched_all_scores,159
6707,matched_all_scores,161
6710,matched_all_scores,162
6711,postcode_not_in_seifa,146
6712,matched_no_scores,181
6713,matched_all_scores,158
6714,matched_all_scores,173
6716,matched_all_scores,168
6718,matched_all_scores,154
6720,matched_all_scores,148
6721,matched_all_scores,153
6722,matched_all_scores,147
6723,postcode_not_in_seifa,131
6725,matched_all_scores,162
6726,matched_all_scores,153
6728,matched_all_scores,160
6731,postcode_not_in_seifa,159
6733,postcode_not_in_seifa,148
6740,matched_all_scores,164
6743,matched_all_scores,142
6751,matched_all_scores,152
6753,matched_all_scores,151
6754,matched_all_scores,168
6758,matched_all_scores,154
6760,matched_all_scores,150
6761,postcode_not_in_seifa,156
6762,matched_all_scores,153
6765,matched_all_scores,168
6770,matched_all_scores,150
6798,matched_all_scores,177
6799,matched_all_scores,132
6800,postcode_not_in_seifa,159
6803,postcode_not_in_seifa,151
6809,postcode_not_in_seifa,173
6817,postcode_not_in_seifa,155
6820,postcode_not_in_seifa,174
6827,postcode_not_in_seifa,161
6830,postcode_not_in_seifa,154
6831,postcode_not_in_seifa,186
6832,postcode_not_in_seifa,164
6837,postcode_not_in_seifa,164
6838,postcode_not_in_seifa,147
6839,postcode_not_in_seifa,159
6840,postcode_not_in_seifa,140
6841,postcode_not_in_seifa,159
6842,postcode_not_in_seifa,142
6843,postcode_not_in_seifa,147
6844,postcode_not_in_seifa,155
6845,postcode_not_in_seifa,132
6846,postcode_not_in_seifa,151
6847,postcode_not_in_seifa,145
6848,postcode_not_in_seifa,163
6849,postcode_not_in_seifa,170
6850,postcode_not_in_seifa,141
6865,postcode_not_in_seifa,174
6872,postcode_not_in_seifa,143
6892,postcode_not_in_seifa,143
6900,postcode_not_in_seifa,158
6901,postcode_not_in_seifa,157
6902,postcode_not_in_seifa,141
6903,postcode_not_in_seifa,132
6904,postcode_not_in_seifa,165
6905,postcode_not_in_seifa,176
6906,postcode_not_in_seifa,161
6907,postcode_not_in_seifa,161
6909,postcode_not_in_seifa,153
6910,postcode_not_in_seifa,156
6911,postcode_not_in_seifa,152
6912,postcode_not_in_seifa,152
6913,postcode_not_in_seifa,155
6914,postcode_not_in_seifa,158
6915,postcode_not_in_seifa,178
6916,postcode_not_in_seifa,166
6917,postcode_not_in_seifa,193
6918,postcode_not_in_seifa,154
6919,postcode_not_in_seifa,166
6920,postcode_not_in_seifa,155
6921,postcode_not_in_seifa,169
6922,postcode_not_in_seifa,153
6923,postcode_not_in_seifa,184
6924,postcode_not_in_seifa,172
6925,postcode_not_in_seifa,162
6926,postcode_not_in_seifa,157
6929,postcode_not_in_seifa,175
6931,postcode_not_in_seifa,169
6932,postcode_not_in_seifa,138
6933,postcode_not_in_seifa,164
6934,postcode_not_in_seifa,143
6935,postcode_not_in_seifa,168
6936,postcode_not_in_seifa,155
6937,postcode_not_in_seifa,173
6938,postcode_not_in_seifa,145
6939,postcode_not_in_seifa,162
6940,postcode_not_in_seifa,155
6941,postcode_not_in_seifa,138
6942,postcode_not_in_seifa,148
6943,postcode_not_in_seifa,170
6944,postcode_not_in_seifa,170
6945,postcode_not_in_seifa,177
6946,postcode_not_in_seifa,152
6947,postcode_not_in_seifa,165
6951,postcode_not_in_seifa,157
6952,postcode_not_in_seifa,146
6953,postcode_not_in_seifa,170
6954,postcode_not_in_seifa,155
6955,postcode_not_in_seifa,143
6956,postcode_not_in_seifa,161
6957,postcode_not_in_seifa,147
6958,postcode_not_in_seifa,166
6959,postcode_not_in_seifa,146
6960,postcode_not_in_seifa,157
6961,postcode_not_in_seifa,152
6963,postcode_not_in_seifa,183
6964,postcode_not_in_seifa,180
6965,postcode_not_in_seifa,159
6966,postcode_not_in_seifa,159
6967,postcode_not_in_seifa,155
6968,postcode_not_in_seifa,156
6969,postcode_not_in_seifa,147
6970,postcode_not_in_seifa,158
6979,postcode_not_in_seifa,158
6980,postcode_not_in_seifa,173
6981,postcode_not_in_seifa,162
6982,postcode_not_in_seifa,154
6983,postcode_not_in_seifa,159
6984,postcode_not_in_seifa,164
6985,postcode_not_in_seifa,144
6986,postcode_not_in_seifa,151
6987,postcode_not_in_seifa,161
6988,postcode_not_in_seifa,153
6989,postcode_not_in_seifa,164
6990,postcode_not_in_seifa,150
6991,postcode_not_in_seifa,181
6992,postcode_not_in_seifa,150
6997,postcode_not_in_seifa,158
7000,matched_all_scores,155
7001,postcode_not_in_seifa,146
7002,postcode_not_in_seifa,178
7004,matched_all_scores,158
7005,matched_all_scores,147
7006,postcode_not_in_seifa,165
7007,matched_all_scores,135
7008,matched_all_scores,180
7009,matched_all_scores,150
7010,matched_all_scores,152
7011,matched_all_scores,157
7012,matched_all_scores,138
7015,matched_all_scores,135
7016,matched_all_scores,162
7017,matched_all_scores,170
7018,matched_all_scores,180
7019,matched_all_scores,163
7020,matched_all_scores,164
7021,matched_all_scores,163
7022,matched_all_scores,170
7023,matched_all_scores,161
7024,matched_all_scores,171
7025,matched_all_scores,165
7026,matched_all_scores,167
7027,matched_all_scores,139
7030,matched_all_scores,167
7050,matched_all_scores,150
7051,postcode_not_in_seifa,160
7052,matched_all_scores,141
7053,matched_all_scores,163
7054,matched_all_scores,161
7055,matched_all_scores,152
7109,matched_all_scores,163
7112,matched_all_scores,164
7113,matched_all_scores,148
7116,matched_all_scores,146
7117,matched_all_scores,163
7119,matched_all_scores,167
7120,matched_all_scores,151
7139,matched_no_scores,153
7140,matched_all_scores,161
7150,matched_all_scores,176
7151,postcode_not_in_seifa,163
7155,matched_all_scores,147
7162,matched_all_scores,140
7163,matched_all_scores,190
7170,matched_all_scores,153
7171,matched_all_scores,171
7172,matched_all_scores,165
7173,matched_all_scores,165
7174,matched_all_scores,153
7175,matched_all_scores,163
7176,matched_all_scores,156
7177,matched_all_scores,167
7178,matched_all_scores,160
7179,matched_all_scores,154
7180,matched_all_scores,146
7182,matched_all_scores,147
7183,matched_all_scores,146
7184,matched_all_scores,170
