merchant_abn,merchant_name,merchant_category,merchant_pricing_level,merchant_take_rate_pct,has_merchant_master_record,total_transactions,total_revenue,avg_transaction_value,unique_consumers,repeat_consumer_share,first_order_date,last_order_date,active_months_all_time,potential_months_in_window,active_months_in_window,transactions_in_window,normalized_monthly_revenue_trend,monthly_revenue_cv,low_sample_short_window,low_sample_few_transactions,low_sample_few_active_months,low_sample_growth_estimate,estimated_bnpl_revenue,regional_data_coverage_rate_all_sources,census_data_coverage_rate,seifa_data_coverage_rate,ato_data_coverage_rate,regional_data_coverage_rate_all_sources_by_count,census_data_coverage_rate_by_count,seifa_data_coverage_rate_by_count,ato_data_coverage_rate_by_count,ato_small_denominator_share_of_matched,census_population,census_median_household_income_weekly,census_avg_household_size,census_single_parent_family_share,census_couple_with_children_family_share,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,seifa_irsd_national_decile,seifa_irsad_national_decile,seifa_ier_national_decile,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_net_tax_payer_share
59658193201,Id Ante Institute,"cable, satellite, and other pay television and radio services",A,6.16,true,12476,1223631.41726117,98.07882472436438,9750,0.2353846153846154,2021-02-28,2022-10-26,21,19,19,11799,0.010123066557553444,0.18306890357758362,false,false,false,false,75375.69530328807,0.8053799406538921,0.835656588454628,0.835656588454628,0.8252068928911757,0.8071497274767554,0.836325745431228,0.836325745431228,0.8265469701827509,0.0973622963537626,9413.838508721488,1605.4895533831705,2.465165194006915,0.13687153281870534,0.39703846361754314,4.580218516388729,59.21109833237492,5.505841459882205,5.4914550545524765,5.538862605001448,68562.23083586863,64316.94740454079,0.7346141195196374
59659309503,Lacus Vestibulum Associates,telecom,C,2.94,true,165,321825.55015334964,1950.4578797172705,165,0.0,2021-03-06,2022-10-26,20,19,19,159,0.012018367389804373,0.3865506976835926,false,false,false,false,9461.67117450848,0.7809393851808157,0.851927781016145,0.851927781016145,0.8071716947362589,0.7878787878787878,0.8303030303030303,0.8303030303030303,0.8181818181818182,0.08888888888888889,8889.540145985402,1608.7007299270074,2.414598540145986,0.13933499264759777,0.3893646761639539,4.398540145985401,60.133576642335775,5.470149253731344,5.455223880597015,5.373134328358209,68511.77549474534,64361.8304657871,0.7400465402580894
59737558413,Sem Foundation,tent and awning shops,A,6.12,true,1508,1027698.0609614344,681.4973879054604,1472,0.024456521739130436,2021-02-28,2022-10-26,21,19,19,1440,0.014304187692221514,0.21833820307897375,false,false,false,false,62895.121330839786,0.8255941559568492,0.850853907594133,0.850853907594133,0.843657373122664,0.8183023872679045,0.843501326259947,0.843501326259947,0.8342175066312998,0.09538950715421304,10142.611635220126,1598.5204402515724,2.4681388012618286,0.13842892936912493,0.39577637650823166,4.5307389937106946,59.10833333333333,5.417391304347826,5.402371541501976,5.475889328063241,67317.78319605847,63749.942457291894,0.7328715112719258
59739116052,Ultrices Mauris Foundation,"lawn and garden supply outlets, including nurseries",B,4.0,true,26,37453.03342332941,1440.5012855126697,26,0.0,2021-03-11,2022-10-24,15,19,14,25,-0.018913737334788433,1.1291329535917813,false,false,false,false,1498.1213369331765,0.7445897970056913,0.823032883149011,0.823032883149011,0.8178413660659724,0.7307692307692307,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.19047619047619047,8188.523809523809,1495.095238095238,2.4000000000000004,0.12663286428406528,0.37213988265941983,5.5476190476190474,55.81428571428571,4.619047619047619,5.0476190476190474,4.761904761904762,61605.924341191574,61937.58555586922,0.7102723809609582
59852268487,,,,,false,36,29737.476036397667,826.0410010110463,36,0.0,2021-03-14,2022-10-18,18,19,17,35,0.0032587523460850107,0.8468532070588517,false,false,false,false,,0.9250261888387457,0.9250261888387457,0.9250261888387457,0.9250261888387457,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0625,12821.6875,1600.09375,2.58125,0.1406839949125519,0.4240736047452657,4.865625,57.62499999999999,4.875,4.84375,5.03125,66587.42916291652,63078.027810779866,0.7315583327094464
59853422669,Tempus PC,shoe shops,B,3.79,true,252,82506.71660024836,327.4076055565411,252,0.0,2021-03-01,2022-10-24,20,19,19,245,0.013508537450459743,0.39159284373661263,false,false,false,false,3127.0045591494127,0.7862850500395083,0.8201056956146117,0.8201056956146117,0.7976779063805233,0.7777777777777778,0.8015873015873016,0.8015873015873016,0.7896825396825397,0.10050251256281408,10390.034653465347,1556.8564356435643,2.4663366336633668,0.1376776233013976,0.39686594908348344,4.699504950495049,58.12574257425742,5.193069306930693,5.212871287128713,5.341584158415841,68010.60224941792,63327.55936966422,0.7279283524311809
59873499253,Velit Associates,"watch, clock, and jewelry repair shops",B,4.85,true,82,10197.210888644026,124.35623034931739,82,0.0,2021-03-06,2022-10-20,19,19,18,78,-0.022121099240665965,0.712659068187207,false,false,false,false,494.5647280992352,0.7980761418644112,0.8349123372501808,0.8349123372501808,0.8033393755385188,0.7926829268292683,0.8292682926829268,0.8292682926829268,0.8048780487804879,0.06060606060606061,8989.779411764706,1667.2205882352941,2.4926470588235294,0.1314349272312404,0.40193590324624046,4.45735294117647,60.905882352941184,5.720588235294118,5.632352941176471,5.911764705882353,68365.11696886874,64554.553013475386,0.7415640176343942
59962058395,Pellentesque Tincidunt Associates,"florists supplies, nursery stock, and flowers",D,1.31,true,416,125907.17399289712,302.66147594446426,416,0.0,2021-02-28,2022-10-24,21,19,19,396,0.012958305673527879,0.36735366670198283,false,false,false,false,1649.3839793069524,0.759862041893001,0.7992165919244179,0.7992165919244179,0.7752806833071405,0.7836538461538461,0.8149038461538461,0.8149038461538461,0.8028846153846154,0.1317365269461078,10110.799410029498,1585.7492625368732,2.4708333333333323,0.13937960941941588,0.400350139427888,4.905014749262535,57.26814159292036,5.274096385542169,5.307228915662651,5.36144578313253,68944.6012675159,65525.91795064794,0.7332565776198329
59965794726,Dictum Corp.,health and beauty spas,A,6.39,true,1578,915746.5557320915,580.3210112370668,1528,0.03206806282722513,2021-02-28,2022-10-26,21,19,19,1501,0.013875807791515172,0.24490316656335404,false,false,false,false,58516.20491128065,0.837739123603469,0.8647585737489383,0.8647585737489383,0.8546564706090665,0.8333333333333334,0.8567807351077313,0.8567807351077313,0.8523447401774398,0.09516728624535316,9274.312869822485,1605.4060650887575,2.477366863905325,0.13921474956492394,0.39825429046722216,4.703402366863905,59.183653846153824,5.539375928677563,5.538632986627043,5.562407132243685,68028.62113245727,64168.756428654575,0.7359383925997262
59969380468,Non Corporation,"music shops - musical instruments, pianos, and sheet music",B,4.18,true,92,43127.69678468341,468.7793128769936,92,0.0,2021-03-12,2022-10-14,20,19,19,86,-0.0015842262462385224,0.44180616646762694,false,false,false,false,1802.7377255997665,0.7665802096432034,0.7675894717938164,0.7675894717938164,0.829026602906532,0.8260869565217391,0.8369565217391305,0.8369565217391305,0.8586956521739131,0.06329113924050633,12229.77922077922,1703.3116883116884,2.496103896103896,0.14771975967785342,0.3988217146506357,4.8207792207792215,59.16233766233766,5.805194805194805,6.0,5.766233766233766,71823.51843562134,69183.55103079465,0.7433202240243136
60023412760,Eleifend Vitae Erat Corporation,"music shops - musical instruments, pianos, and sheet music",A,6.22,true,2575,1338440.9014983966,519.7828743683094,2446,0.04905968928863451,2021-02-28,2022-10-26,21,19,19,2434,0.007543834045706003,0.17119989993203302,false,false,false,false,83251.02407320027,0.8224932468720176,0.8431376201787433,0.8431376201787433,0.8374076059652328,0.8170873786407767,0.8407766990291262,0.8407766990291262,0.8318446601941748,0.09757236227824463,9922.639260969976,1630.65727482679,2.4726052753354923,0.1379822135385874,0.3988848222288828,4.508221709006928,59.37002309468822,5.532992565055762,5.537639405204461,5.5525092936802976,69568.58251337727,64851.84997573336,0.7379407070187213
60050955776,Libero Integer Industries,artist supply and craft shops,A,6.55,true,1816,547705.8098556919,301.6001155593017,1745,0.04011461318051576,2021-02-28,2022-10-26,21,19,19,1714,0.018259367912343297,0.20031237725628775,false,false,false,false,35874.73054554781,0.779884242038742,0.814945743957571,0.814945743957571,0.803784054045912,0.7951541850220264,0.8265418502202643,0.8265418502202643,0.8193832599118943,0.10618279569892473,9353.674883411059,1615.296469020653,2.461641094062708,0.1359959853754666,0.3938811947177072,4.552564956695536,59.4323117921386,5.597986577181208,5.547651006711409,5.5919463087248324,69197.05314558352,64696.159129483676,0.7356153727399768
60061618643,Aliquet Vel Vulputate Ltd,"computer programming , data processing, and integrated systems design services",A,6.94,true,97,11264.70414155308,116.13097053147506,97,0.0,2021-03-05,2022-10-18,19,19,18,90,-0.003414889735063204,0.5697334011858167,false,false,false,false,781.7704674237839,0.7716763158541606,0.7963562663706585,0.7963562663706585,0.805662402242679,0.7731958762886598,0.8041237113402062,0.8041237113402062,0.8041237113402062,0.11538461538461539,9101.897435897436,1579.5128205128206,2.4376623376623376,0.12292249780242936,0.3909179286023035,4.732051282051282,58.1474358974359,5.5064935064935066,5.623376623376624,5.545454545454546,67862.92023382534,64242.7212769704,0.7237673222682965
60061691817,Enim Mi Institute,artist supply and craft shops,A,6.81,true,4061,1208378.9165800822,297.5569851219114,3722,0.08731864588930682,2021-02-28,2022-10-26,21,19,19,3862,0.012159406288206063,0.19111407758225887,false,false,false,false,82290.60421910358,0.8034747764939036,0.8381051240175079,0.8381051240175079,0.8253234780546554,0.8062053681359271,0.834523516375277,0.834523516375277,0.825658704752524,0.09603340292275574,9424.968722336973,1593.9403953968722,2.4627073459715647,0.1384188097145056,0.39597267224876315,4.564148716435524,59.137621717320734,5.4573389021479715,5.445405727923628,5.491050119331742,68031.53493156133,64287.77843668007,0.7350371730656096
60070647768,Lacinia Corp.,artist supply and craft shops,C,1.92,true,3023,1376126.1649582563,455.2187115310143,2835,0.06490299823633157,2021-02-28,2022-10-26,21,19,19,2859,0.01763100023896447,0.2377531908429591,false,false,false,false,26421.622367198517,0.8221655638793272,0.8464832810501168,0.8464832810501168,0.8388467839816461,0.8084684088653655,0.8355937810122395,0.8355937810122395,0.8269930532583526,0.0896,9455.48772763262,1593.6029295328583,2.4519825535289446,0.13988231039680132,0.3941133338972768,4.593269992082342,59.06547901821063,5.4095427435387675,5.440159045725646,5.419085487077535,68984.97447616587,64421.04460618628,0.7346766043963839
60072023557,Tellus Faucibus Associates,"computer programming , data processing, and integrated systems design services",B,4.57,true,125,24186.394311888904,193.49115449511123,124,0.008064516129032258,2021-03-01,2022-10-22,20,19,19,118,0.02368654924359682,0.4968372937674248,false,false,false,false,1105.318220053323,0.8503159925858356,0.8722450291337558,0.8722450291337558,0.8731419028493568,0.816,0.84,0.84,0.848,0.1509433962264151,9000.647619047619,1620.4095238095238,2.4695238095238095,0.131506737635057,0.3977408793211867,4.64095238095238,59.56571428571428,5.552380952380952,5.523809523809524,5.619047619047619,65742.54421169046,64400.21954696931,0.7367757125522182
60090918663,Blandit Congue Ltd,shoe shops,C,2.99,true,695,114817.98084299245,165.2057278316438,686,0.013119533527696793,2021-03-01,2022-10-25,20,19,19,658,0.02194003229821845,0.26676936280292607,false,false,false,false,3433.0576272054745,0.8008439319570404,0.833701681564237,0.833701681564237,0.8223775361198008,0.8172661870503597,0.8532374100719424,0.8532374100719424,0.8316546762589928,0.09342560553633218,9362.629005059021,1595.6357504215853,2.4612141652613833,0.13463603945999453,0.39625809371809256,4.662900505902192,58.60573355817876,5.33502538071066,5.301184433164129,5.431472081218274,67370.23658659216,63924.889826435865,0.7326926073113726
60111071436,Imperdiet Non LLC,"cable, satellite, and other pay television and radio services",A,6.84,true,10306,1005574.512808798,97.57175556072171,8382,0.20114531138153185,2021-02-28,2022-10-26,21,19,19,9764,0.017945614373937394,0.20672644036544194,false,false,false,false,68781.29667612178,0.7991610829966256,0.8289015121345845,0.8289015121345845,0.8224780774643772,0.8005045604502232,0.8284494469241219,0.8284494469241219,0.8227246264312051,0.10402170067224908,9493.851838838136,1614.23354415554,2.4652740288698527,0.13716814894106064,0.39718375211645507,4.621749824314838,59.231635043335714,5.508090232668005,5.509979922050313,5.506082437699304,68977.70380188646,64507.10206186892,0.7360965772386827
60121698774,Nec Tempus Inc.,"lawn and garden supply outlets, including nurseries",A,5.52,true,6582,703191.3875907857,106.83551923287538,5791,0.12450353997582456,2021-02-28,2022-10-26,21,19,19,6244,0.015945667093277743,0.18749166358193772,false,false,false,false,38816.16459501137,0.812453054934209,0.8410955359870281,0.8410955359870281,0.830204614612219,0.8076572470373746,0.8343968398663021,0.8343968398663021,0.826192646611972,0.09470393527031996,9721.664420975965,1609.3417698470503,2.4580598103574047,0.13729687186919756,0.3952288988556467,4.581391114348142,59.18559723233791,5.480726872246696,5.491005873715125,5.4770558002936856,68884.07206674728,64485.38726235163,0.735691048641021
60123474601,Non Massa Non Institute,art dealers and galleries,B,4.7,true,154,191656.52436840057,1244.5228855090945,154,0.0,2021-03-09,2022-10-18,20,19,19,144,0.006312010609758263,0.5818151757413804,false,false,false,false,9007.856645314827,0.7781381838961274,0.7862632375686434,0.7862632375686434,0.791124190012864,0.8051948051948052,0.8246753246753247,0.8246753246753247,0.8246753246753247,0.06299212598425197,10107.204724409448,1646.5275590551182,2.4480314960629923,0.1406840649454902,0.3989653799481949,4.393700787401575,59.903149606299216,5.484126984126984,5.341269841269841,5.365079365079365,68854.88792465847,65162.61237052161,0.7416036429049928
60150317439,In Institute,"watch, clock, and jewelry repair shops",A,6.06,true,3520,205774.1178928392,58.45855621955659,3260,0.07607361963190185,2021-02-28,2022-10-26,21,19,19,3317,0.02069588105052125,0.2352597777629173,false,false,false,false,12469.911544306055,0.7903022771199957,0.8148412251517657,0.8148412251517657,0.8175918831121061,0.8028409090909091,0.8289772727272727,0.8289772727272727,0.828125,0.10291595197255575,10057.599725839616,1606.6350239890337,2.4619423472889492,0.13759920807314957,0.39662582493717546,4.5485949280328954,59.1613776559287,5.447014152571626,5.43562305833621,5.495685191577494,68608.04000478877,64664.27255714966,0.7343378267216943
60152133722,Amet Ornare Company,"opticians, optical goods, and eyeglasses",A,6.08,true,40,15048.507228191038,376.21268070477595,40,0.0,2021-03-11,2022-09-27,15,19,15,40,-0.012307245152029274,0.944666616766344,false,false,false,false,914.949239474015,0.7765515131001259,0.7765515131001259,0.7765515131001259,0.7765515131001259,0.825,0.825,0.825,0.825,0.06060606060606061,5402.121212121212,1560.4242424242425,2.4333333333333336,0.1367310240572696,0.3900055672590841,4.945454545454545,57.44545454545455,5.242424242424242,5.03030303030303,5.787878787878788,65957.79015155166,63434.18932167271,0.7329641775977367
60196678179,Ac Fermentum Associates,"stationery, office supplies and printing and writing paper",D,0.9,true,80,18062.254509761242,225.77818137201552,80,0.0,2021-03-10,2022-10-22,20,19,19,77,0.0025560419157735575,0.5122748775826802,false,false,false,false,162.56029058785117,0.8125226869114182,0.8229793449463835,0.8229793449463835,0.8125226869114182,0.825,0.8375,0.8375,0.825,0.09090909090909091,8785.298507462687,1538.55223880597,2.452238805970149,0.15006816069620918,0.37241233095517506,5.344776119402986,55.06268656716418,4.731343283582089,4.656716417910448,4.880597014925373,67351.39619760952,63975.9247570777,0.7293406937869927
60218700582,,,,,false,18,12523.487561668455,695.7493089815808,18,0.0,2021-06-04,2022-10-10,10,16,9,17,0.028699005765795243,1.3573254515157467,false,false,false,false,,0.7370794595491847,0.8073692217935922,0.8073692217935922,0.7370794595491847,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.0,5944.428571428572,1734.0,2.564285714285714,0.12926324529147412,0.3917062521937695,3.8714285714285714,59.707142857142856,4.714285714285714,4.928571428571429,5.785714285714286,71056.64490859267,67513.40587897263,0.7276732915297259
60240099150,Adipiscing Industries,shoe shops,A,5.99,true,734,241265.54698470267,328.69965529251044,727,0.009628610729023384,2021-03-01,2022-10-26,20,19,19,703,0.012306246576827365,0.24931418319481727,false,false,false,false,14451.806264383691,0.8037662836679933,0.8253400698363279,0.8253400698363279,0.8194787615079345,0.8147138964577657,0.837874659400545,0.837874659400545,0.829700272479564,0.090311986863711,8972.983739837398,1604.1772357723578,2.4710097719869712,0.14014000404382948,0.3927605912270525,4.820487804878051,58.93382113821138,5.545008183306056,5.4926350245499185,5.610474631751227,68416.7819660733,64315.32671342851,0.7345771639622353
60318067173,Placerat Velit LLP,shoe shops,B,5.1,true,26,13184.737560891586,507.10529080352256,26,0.0,2021-04-01,2022-09-26,14,18,14,26,-0.005340641552121411,1.009279857586584,false,false,false,false,672.4216156054708,0.8760240771905639,0.9140400916819443,0.9140400916819443,0.8760240771905639,0.8461538461538461,0.8846153846153846,0.8846153846153846,0.8461538461538461,0.045454545454545456,7834.217391304348,1539.0,2.382608695652174,0.12713679849182996,0.37057831549001974,3.9869565217391307,59.1,5.391304347826087,5.521739130434782,5.0,67569.0126622164,62973.8721028282,0.7376673502959793
60321593978,Sed Pharetra Felis PC,"computer programming , data processing, and integrated systems design services",B,3.49,true,138,34655.438708514324,251.12636745300236,138,0.0,2021-03-05,2022-10-20,20,19,19,128,0.03398564986038962,0.600786976804496,false,false,false,false,1209.47481092715,0.8734484168023174,0.8782683847954302,0.8782683847954302,0.8993067159756875,0.8695652173913043,0.8768115942028986,0.8768115942028986,0.8985507246376812,0.13709677419354838,9250.148760330578,1596.9256198347107,2.4082644628099175,0.14522388586892448,0.39656203267909096,4.755371900826446,58.95537190082645,5.352941176470588,5.436974789915967,5.025210084033613,71236.69232808423,65811.82600811416,0.7382873260304369
60403857139,Sed Nulla Ante PC,"lawn and garden supply outlets, including nurseries",B,3.56,true,159,34120.3919180275,214.59365986180816,157,0.012738853503184714,2021-03-12,2022-10-26,20,19,19,147,0.039118784452058075,0.4695134474421164,false,false,false,false,1214.6859522817788,0.8332731349304835,0.8463162708707564,0.8463162708707564,0.8564282162281387,0.8427672955974843,0.8490566037735849,0.8490566037735849,0.8805031446540881,0.08571428571428572,12155.725925925926,1644.888888888889,2.4791044776119397,0.1458168165857337,0.39765681159818383,4.452592592592592,59.065925925925924,5.458646616541353,5.383458646616542,5.406015037593985,72376.1745498918,67555.18834545968,0.7510324001344978
60421951083,Risus At Corp.,bicycle shops - sales and service,B,4.92,true,98,45093.71638829716,460.1399631458894,98,0.0,2021-03-10,2022-10-24,20,19,19,91,0.01930051194496612,0.5891499401700068,false,false,false,false,2218.61084630422,0.8125917180733149,0.9163402407921372,0.9163402407921372,0.8183626706352451,0.8673469387755102,0.9081632653061225,0.9081632653061225,0.8775510204081632,0.11627906976744186,10332.337078651686,1726.4494382022472,2.452808988764045,0.13033893754257675,0.4032710055676483,4.073033707865169,61.02696629213483,5.784090909090909,5.795454545454546,5.659090909090909,74729.07901190511,68033.97774615297,0.7456029839501064
60427964172,,,,,false,266,165674.06153772978,622.8348178110142,265,0.0037735849056603774,2021-03-02,2022-10-18,20,19,19,255,0.0360544030703753,0.44187722110006317,false,false,false,false,,0.76190417247595,0.7759984824487797,0.7759984824487797,0.8118386214046865,0.7819548872180451,0.8007518796992481,0.8007518796992481,0.8120300751879699,0.09259259259259259,11203.93427230047,1660.6666666666667,2.4788732394366195,0.13643014871683445,0.4040854130245747,4.279342723004694,60.1112676056338,5.671361502347418,5.615023474178404,5.727699530516432,71886.7789118202,67019.057895749,0.7402812795523622
60429241521,Vitae Corp.,"opticians, optical goods, and eyeglasses",B,4.17,true,128,48672.611080831986,380.2547740689999,128,0.0,2021-03-06,2022-10-23,20,19,19,121,0.032594416791798864,0.39891368798200244,false,false,false,false,2029.6478820706939,0.836101254611468,0.8603864908580365,0.8603864908580365,0.868221349395186,0.828125,0.859375,0.859375,0.8515625,0.11009174311926606,8358.818181818182,1551.090909090909,2.456363636363636,0.1404358835893939,0.39724334625971813,4.702727272727272,58.76727272727273,5.073394495412844,4.954128440366972,5.422018348623853,65653.55657144648,61967.26242196226,0.7359368280329448
60452214220,,,,,false,17,43062.539241801955,2533.090543635409,17,0.0,2021-03-05,2022-10-19,12,19,11,16,0.08520624428108267,1.2659032263276184,false,false,false,false,,0.7310922093064499,0.8141740164164032,0.8141740164164032,0.7899005612680836,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.14285714285714285,7577.785714285715,1712.857142857143,2.4,0.14533310525458085,0.40655729983348127,5.228571428571429,58.20714285714285,5.5,6.0,5.416666666666667,73767.15237563712,66929.2164184056,0.7535977673643891
60462729568,Mattis Limited,"lawn and garden supply outlets, including nurseries",A,6.13,true,2027,1310837.1043867827,646.6882606742885,1929,0.04769310523587351,2021-02-28,2022-10-26,21,19,19,1930,0.016762945099478028,0.15777578872491288,false,false,false,false,80354.31449890978,0.8275286196964741,0.8519595087626798,0.8519595087626798,0.8382706809191103,0.8263443512580168,0.8559447459299457,0.8559447459299457,0.8406512086827824,0.08509389671361503,9978.123342939482,1614.9394812680116,2.462933025404157,0.13503752667291413,0.39838562052468723,4.529740634005764,59.30697406340059,5.510180337405468,5.532867946480512,5.531122745782431,68473.29879091577,64251.4184221113,0.7337702251719526
60470122582,Consequat Purus Industries,telecom,B,4.95,true,136,249816.96746932314,1836.8894666861995,134,0.014925373134328358,2021-03-13,2022-10-26,20,19,19,129,0.0486426361221818,0.5848654391352666,false,false,false,false,12365.939889731495,0.6796279872198657,0.689584705018626,0.689584705018626,0.7155993158347965,0.7573529411764706,0.7647058823529411,0.7647058823529411,0.7867647058823529,0.102803738317757,10593.798076923076,1626.1057692307693,2.4692307692307693,0.13530543164389255,0.40836089323544833,4.3403846153846155,60.27307692307692,5.875,5.8173076923076925,5.951923076923077,68153.55135061513,64084.878643577526,0.7334612916330172
60470829287,Phasellus Nulla Incorporated,"cable, satellite, and other pay television and radio services",B,3.41,true,120,12350.99273334258,102.9249394445215,120,0.0,2021-03-02,2022-10-21,20,19,19,115,0.01501621352576397,0.5619393412762954,false,false,false,false,421.16885220698197,0.7927993222651999,0.8175547295542508,0.8175547295542508,0.8109147439469221,0.8166666666666667,0.8333333333333334,0.8333333333333334,0.8416666666666667,0.09900990099009901,12067.61,1667.66,2.485,0.131000374998822,0.40174905377136716,4.885999999999999,59.61199999999999,5.696969696969697,5.6767676767676765,5.9393939393939394,73791.88575230964,67307.72648592437,0.736654071206729
60539272146,Ipsum Cursus LLP,"antique shops - sales, repairs, and restoration services",D,0.81,true,3255,700392.9778679099,215.17449396863591,3033,0.07055720408836136,2021-02-28,2022-10-26,21,19,19,3097,0.01281942897459187,0.19881478962012802,false,false,false,false,5673.183120730071,0.7957251802760629,0.8252173057017153,0.8252173057017153,0.8228847501875719,0.7969278033794163,0.8273425499231951,0.8273425499231951,0.821505376344086,0.087509349289454,9648.31043445971,1607.3367991088005,2.4695199106810577,0.13865024393761893,0.39554953198052506,4.631563312291124,59.282733011511304,5.469861475102958,5.447772369898915,5.514039685511045,68810.6387226442,64475.94001036593,0.7359888002551261
60573599765,Arcu Limited,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",A,6.91,true,905,1302861.265235738,1439.6257074428042,891,0.015712682379349047,2021-02-28,2022-10-26,21,19,19,860,0.003987531859144112,0.21362145924714385,false,false,false,false,90027.7134277895,0.7994481656050424,0.8305500295955554,0.8305500295955554,0.8263412606916996,0.8110497237569061,0.8386740331491712,0.8386740331491712,0.8342541436464088,0.09403973509933775,8900.29512516469,1599.5177865612648,2.458465608465609,0.1380974378881699,0.39541711384897904,4.827667984189722,58.74150197628459,5.361815754339119,5.365821094793057,5.361815754339119,68166.18459792936,63903.17301340861,0.7328319264629775
60602272553,Sagittis Duis Gravida Incorporated,"opticians, optical goods, and eyeglasses",B,4.93,true,7007,209357.6124915966,29.878352003938435,6077,0.13871976304097416,2021-02-28,2022-10-26,21,19,19,6646,0.012569686173919696,0.17376177181732208,false,false,false,false,10321.330295835713,0.8050637900533482,0.8295826163555322,0.8295826163555322,0.8298849220024245,0.8059083773369488,0.830740687883545,0.830740687883545,0.8268873983159697,0.10493614083534691,9392.867720322969,1607.0962034014774,2.4554102872871173,0.13731092049627147,0.3946781883211647,4.6018725304930435,59.03690087613813,5.457618304732189,5.454324839660253,5.4482579303172125,68654.75272196723,64423.261098525494,0.735663458858537
60616659469,Tortor At Ltd,artist supply and craft shops,B,3.97,true,513,331208.20768508036,645.6300344738409,507,0.011834319526627219,2021-03-01,2022-10-26,20,19,19,489,-0.0025378248345202625,0.3164193625854098,false,false,false,false,13148.96584509769,0.8073837189331757,0.8551209625622808,0.8551209625622808,0.8396540819323148,0.7953216374269005,0.8362573099415205,0.8362573099415205,0.8245614035087719,0.09692671394799054,9449.158508158509,1598.3170163170164,2.45677570093458,0.13515677981748905,0.38969116024907074,4.613752913752914,59.35151515151515,5.430588235294118,5.435294117647059,5.498823529411765,67860.32735710792,64055.51177191643,0.732587950088788
60641607697,Non Enim Foundation,art dealers and galleries,B,3.69,true,9,34740.74284464047,3860.0825382933854,9,0.0,2021-03-31,2022-09-25,7,19,7,9,-0.042719633129662093,1.5372123144550127,false,true,false,true,1281.9334109672332,0.8846262177957316,0.8846262177957316,0.8846262177957316,0.8846262177957316,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,4526.571428571428,1454.7142857142858,2.3999999999999995,0.12249136397302643,0.4056331953251518,3.6999999999999997,59.22857142857142,4.285714285714286,4.142857142857143,4.714285714285714,61169.666098693466,57433.094301665886,0.734016838313573
60646270419,Hendrerit Donec Porttitor Inc.,"lawn and garden supply outlets, including nurseries",B,3.82,true,23,50509.843592703844,2196.080156204515,23,0.0,2021-05-19,2022-10-09,14,17,13,22,0.004424773967464944,1.0022469936462686,false,false,false,false,1929.4760252412868,0.7440587494375168,0.8079211812447206,0.8079211812447206,0.7440587494375168,0.782608695652174,0.8695652173913043,0.8695652173913043,0.782608695652174,0.05555555555555555,8172.55,1575.6,2.3400000000000003,0.13841171542041358,0.38306558366721266,4.875,58.999999999999986,5.8,5.45,5.85,65975.54903584316,62858.6361827529,0.7368849680023677
60650953328,Integer LLC,shoe shops,A,5.97,true,7718,1148407.0340081085,148.79593599483138,6574,0.15743839367204138,2021-02-28,2022-10-26,21,19,19,7295,0.016318012570756314,0.20313002052450027,false,false,false,false,68559.89993028408,0.8119014689654354,0.8409711873367623,0.8409711873367623,0.8305008584078871,0.8112205234516714,0.8407618554029541,0.8407618554029541,0.8301373412801244,0.09489620727329483,9643.507011866235,1614.154415164124,2.4680135718692195,0.13615383345342646,0.39829504566949075,4.591570349822776,59.33206965634149,5.5367669872789325,5.536456717344089,5.558796152652808,68509.20901841215,64470.125206579374,0.7355357402211411
60654402457,Lacus Quisque Imperdiet Institute,"digital goods: books, movies, music",B,3.52,true,199,17030.97660860815,85.58279702818166,198,0.005050505050505051,2021-03-08,2022-10-20,20,19,19,188,0.02869929783672959,0.32123019416955906,false,false,false,false,599.4903766230069,0.7645559876464848,0.7911628929662182,0.7911628929662182,0.7887853382066462,0.7688442211055276,0.7939698492462312,0.7939698492462312,0.7939698492462312,0.11392405063291139,10554.759493670887,1573.879746835443,2.460256410256411,0.13366808015083834,0.40977129590846734,4.170253164556962,60.65886075949367,5.961538461538462,5.82051282051282,5.903846153846154,68983.20294450798,64215.35135218975,0.7362604809161803
60706491699,Gravida Praesent Corp.,health and beauty spas,B,4.24,true,8467,833863.1480679959,98.48389607511467,7151,0.16403300237728988,2021-02-28,2022-10-26,21,19,19,8036,0.01180160318382031,0.1822738731745696,false,false,false,false,35355.79747808303,0.8103536582921868,0.8384763487987442,0.8384763487987442,0.8295271020643369,0.8050076768631156,0.8325262784929727,0.8325262784929727,0.8260304712412897,0.09694023448670289,9525.730458221024,1603.7774152362038,2.466041489059394,0.1376215055811309,0.39844251780003215,4.580422755000707,59.12720953326711,5.485449358059914,5.490870185449358,5.513124108416548,68692.5980893348,64324.95623664465,0.7353977213417159
