postcode,ato_income_year,ato_state,ato_sa4_name,ato_sa4_is_state_other,ato_individual_count,ato_taxable_income_reporter_count,ato_taxable_income_or_loss_total,ato_salary_recipient_count,ato_salary_or_wages_total,ato_net_tax_count,ato_net_tax_total,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_salary_recipient_share,ato_net_tax_payer_share,ato_min_derived_denominator,ato_small_denominator,ato_nonpositive_taxable_income_total,ato_any_feature_missing,ato_quality_issue
4021,2021-22,QLD,Moreton Bay - North,False,5191,5132,280212450,4286,244793649,3835,49922244,54601.02299298519,57114.71045263649,0.8256597958004238,0.7387786553650549,4286,False,False,False,False
4022,2021-22,QLD,Moreton Bay - North,False,3909,3859,211115872,3203,184324543,2890,37598675,54707.403990671155,57547.46893537309,0.8193911486313635,0.7393195190585827,3203,False,False,False,False
4025,2021-22,QLD,Moreton Bay - North,False,115,114,6498144,82,4923699,86,1256069,57001.26315789474,60045.10975609756,0.7130434782608696,0.7478260869565218,82,True,False,False,False
4030,2021-22,QLD,Brisbane Inner City,False,12608,12513,1124023907,10889,893704090,10560,293230554,89828.49092943339,82074.02791808247,0.8636579949238579,0.8375634517766497,10889,False,False,False,False
4031,2021-22,QLD,Brisbane - North,False,9425,9355,790626902,8175,669591032,7864,195536865,84513.83238909674,81907.15987767585,0.8673740053050398,0.8343766578249336,8175,False,False,False,False
4032,2021-22,QLD,Brisbane - North,False,11838,11718,773620835,9670,644421484,9251,162652029,66019.8698583376,66641.31168562565,0.8168609562426086,0.7814664639297179,9670,False,False,False,False
4034,2021-22,QLD,Brisbane - North,False,29157,28889,1929859519,23685,1620150465,22529,411341049,66802.57257087473,68404.07283090564,0.8123263710258257,0.7726789450217787,23685,False,False,False,False
4035,2021-22,QLD,Moreton Bay - South,False,18184,18018,1499113355,14625,1166175557,14256,378020346,83200.8744033744,79738.49962393162,0.8042784865816102,0.7839859216893973,14625,False,False,False,False
4036,2021-22,QLD,Brisbane - North,False,4334,4295,265034056,3706,238691854,3462,51365476,61707.57997671711,64406.868321640584,0.8550992155053069,0.7988001845869867,3706,False,False,False,False
4037,2021-22,QLD,Moreton Bay - South,False,5190,5156,395231860,4377,336516725,4162,91649266,76654.74398758728,76882.96207448024,0.8433526011560694,0.801926782273603,4377,False,False,False,False
4051,2021-22,QLD,Brisbane Inner City,False,19330,19195,1990594432,16498,1463369159,16026,564433112,103703.7995311279,88699.79142926415,0.8534919813760993,0.8290739782721159,16498,False,False,False,False
4053,2021-22,QLD,Brisbane - North,False,30508,30250,2303556717,25773,1973068933,24845,528411977,76150.63527272728,76555.65642338882,0.8447948079192343,0.814376556968664,25773,False,False,False,False
4054,2021-22,QLD,Moreton Bay - South,False,8660,8598,593312933,7187,516393441,6845,127520483,69005.9238194929,71851.04229859468,0.8299076212471131,0.7904157043879908,7187,False,False,False,False
4055,2021-22,QLD,Brisbane - West,False,14092,13973,1090704588,11751,926221114,11213,256964977,78058.01102125528,78820.6207131308,0.8338773772353109,0.7956996877661084,11751,False,False,False,False
4059,2021-22,QLD,Brisbane Inner City,False,8827,8716,722936145,7609,557687592,6777,186055386,82943.5687241854,73293.15179392825,0.8620142743854085,0.7677580151806956,7609,False,False,False,False
4060,2021-22,QLD,Brisbane Inner City,False,8799,8742,961858471,7172,693422817,7107,282235571,110027.27876916037,96684.72071946459,0.8150926241618366,0.8077054210705762,7172,False,False,False,False
4061,2021-22,QLD,Brisbane - West,False,11049,10937,986600795,8651,754804458,8510,262838701,90207.62503428728,87250.54421454167,0.7829667843243733,0.7702054484568739,8651,False,False,False,False
4064,2021-22,QLD,Brisbane Inner City,False,8887,8806,990602575,7396,671035575,7265,295619583,112491.77549398137,90729.5260951866,0.8322268482052436,0.8174862158208619,7396,False,False,False,False
4065,2021-22,QLD,Brisbane Inner City,False,6511,6447,805590430,5110,543601525,5292,248182764,124955.86008996432,106379.94618395303,0.7848256796191061,0.8127783750575949,5110,False,False,False,False
4066,2021-22,QLD,Brisbane Inner City,False,12925,12774,1175119062,10688,850631131,10089,321780859,91993.03757632691,79587.49354416168,0.8269245647969052,0.7805802707930367,10688,False,False,False,False
4067,2021-22,QLD,Brisbane - West,False,6961,6819,541899302,5369,353617858,4487,148424964,79469.02800997214,65862.89029614453,0.771297227409855,0.6445912943542594,5369,False,False,False,False
4068,2021-22,QLD,Brisbane - West,False,17064,16821,1711284265,13237,1075382205,12968,501254065,101734.9898935854,81240.62891893934,0.7757266760431317,0.7599624941397093,13237,False,False,False,False
4069,2021-22,QLD,Brisbane - West,False,23000,22736,2561740147,17068,1651120201,17510,772583473,112673.2999208304,96737.76663932505,0.7420869565217392,0.7613043478260869,17068,False,False,False,False
4070,2021-22,QLD,Brisbane - West,False,7570,7477,595595282,6085,487634070,5845,144290242,79656.98568944764,80137.06984387839,0.8038309114927344,0.7721268163804491,6085,False,False,False,False
4073,2021-22,QLD,Brisbane - West,False,5831,5765,500540251,4622,397571001,4519,128650639,86823.98109280139,86017.09238424925,0.7926599211113017,0.7749957125707426,4622,False,False,False,False
4074,2021-22,QLD,Brisbane - West,False,15484,15324,1144988100,12148,919565827,11779,268518699,74718.61785434613,75696.8905992756,0.7845517954017049,0.7607207439938001,12148,False,False,False,False
4075,2021-22,QLD,Brisbane - West,False,16007,15847,1416399620,13026,1098846278,12693,371116706,89379.66933804506,84357.92092737602,0.813768976072968,0.7929655775598176,13026,False,False,False,False
4076,2021-22,QLD,Ipswich,False,2961,2929,167726386,2482,144645217,2266,30928560,57264.04438374872,58277.68614020951,0.8382303275920298,0.7652819993245525,2482,False,False,False,False
4077,2021-22,QLD,Ipswich,False,19084,18784,956800677,15965,825730372,13932,157287630,50937.003673339015,51721.28856874413,0.8365646614965416,0.7300356319429889,15965,False,False,False,False
4078,2021-22,QLD,Ipswich,False,15815,15606,950865227,13421,846390899,12327,184483407,60929.46475714469,63064.66723791074,0.848624723363895,0.779449889345558,13421,False,False,False,False
4101,2021-22,QLD,Brisbane Inner City,False,24091,23736,1964847355,20141,1485097417,18530,507697135,82779.21111391978,73735.03882627476,0.8360383545722468,0.7691669088041178,20141,False,False,False,False
4102,2021-22,QLD,Brisbane - South,False,7858,7747,516888762,6870,435226580,6011,114045073,66721.15167161482,63351.75836972344,0.8742682616441843,0.7649529142275389,6870,False,False,False,False
4103,2021-22,QLD,Brisbane - South,False,10253,10140,741279281,8808,615512523,8226,169967073,73104.46558185405,69881.07663487739,0.8590656393250756,0.8023017653369745,8808,False,False,False,False
4104,2021-22,QLD,Brisbane - South,False,4847,4796,453033655,3775,300212896,3802,125546310,94460.7287322769,79526.59496688742,0.7788322673818857,0.7844027233340211,3775,False,False,False,False
4105,2021-22,QLD,Brisbane - South,False,9135,9048,739884577,7659,578917597,7442,182870800,81773.27332007073,75586.57749053401,0.8384236453201971,0.8146688560481664,7659,False,False,False,False
4106,2021-22,QLD,Brisbane - South,False,1044,1025,60764215,894,51474786,814,11784354,59282.16097560975,57578.06040268456,0.8563218390804598,0.7796934865900383,894,False,False,False,False
4107,2021-22,QLD,Brisbane - South,False,4334,4285,300955140,3724,265185570,3493,65252482,70234.57176196032,71209.87379162191,0.8592524227041993,0.8059529303184125,3724,False,False,False,False
4108,2021-22,QLD,Brisbane - South,False,4177,4110,231434501,3507,199209621,3100,43604512,56310.09756690998,56803.42771599658,0.8395977974622935,0.742159444577448,3507,False,False,False,False
4109,2021-22,QLD,Brisbane - South,False,24954,24488,1374725986,18416,1012061549,17076,278013932,56138.76127082653,54955.55761294527,0.737997916165745,0.684299110363068,18416,False,False,False,False
4110,2021-22,QLD,Brisbane - South,False,10721,10574,633004337,9186,565752536,8484,120256482,59864.227066389256,61588.56259525365,0.8568230575506016,0.7913440910362839,9186,False,False,False,False
4111,2021-22,QLD,Brisbane - South,False,661,654,37599333,547,32701230,462,7388315,57491.33486238532,59782.87020109689,0.8275340393343419,0.6989409984871406,547,False,False,False,False
4112,2021-22,QLD,Brisbane - South,False,5122,5024,319611214,3876,255813327,3719,68622854,63616.88176751592,65999.31037151703,0.7567356501366653,0.7260835611089418,3876,False,False,False,False
4113,2021-22,QLD,Brisbane - South,False,19045,18696,1093144007,14687,872621381,13817,218328350,58469.40559477963,59414.542180159326,0.7711735363612496,0.725492255185088,14687,False,False,False,False
4114,2021-22,QLD,Logan - Beaudesert,False,14027,13740,611446567,11551,527342963,9672,86051314,44501.2057496361,45653.446714570164,0.8234832822413916,0.6895273401297498,11551,False,False,False,False
4115,2021-22,QLD,Brisbane - South,False,12670,12508,761222336,10511,668982230,9640,151281601,60858.837224176525,63645.91665873847,0.8295974743488556,0.760852407261247,10511,False,False,False,False
4116,2021-22,QLD,Brisbane - South,False,17164,16857,1012330969,13381,822260081,12506,206746013,60054.04099187281,61449.82295792542,0.7795968305756233,0.7286180377534375,13381,False,False,False,False
4117,2021-22,QLD,Logan - Beaudesert,False,1499,1473,86485967,1273,76224646,1175,16199961,58714.166327223356,59877.96229379419,0.8492328218812542,0.7838559039359573,1273,False,False,False,False
4118,2021-22,QLD,Logan - Beaudesert,False,19353,19103,1100553126,16423,967328640,15033,202678429,57611.53358111291,58900.8488095963,0.8486022838836356,0.7767787939854286,16423,False,False,False,False
4119,2021-22,QLD,Logan - Beaudesert,False,4251,4198,263394039,3378,214773132,3228,54469988,62742.74392567889,63579.968028419185,0.7946365561044461,0.7593507410021172,3378,False,False,False,False
4120,2021-22,QLD,Brisbane - South,False,7314,7245,561984020,6349,468643391,6090,131664109,77568.53278122844,73813.73302882344,0.8680612523926716,0.8326497128794094,6349,False,False,False,False
4121,2021-22,QLD,Brisbane - South,False,16609,16470,1492891548,13803,1162126107,13498,389296283,90643.08123861566,84193.73375353184,0.8310554518634475,0.812691914022518,13803,False,False,False,False
4122,2021-22,QLD,Brisbane - South,False,29130,28781,1944760692,23825,1644197504,22206,424130190,67570.99100100761,69011.43773347324,0.8178853415722622,0.7623069001029866,23825,False,False,False,False
4123,2021-22,QLD,Logan - Beaudesert,False,14425,14212,994765561,11692,789463317,11064,225648357,69994.76224317479,67521.66583989053,0.8105372616984402,0.7670017331022531,11692,False,False,False,False
4124,2021-22,QLD,Logan - Beaudesert,False,14893,14689,934455234,12686,806903305,11824,187642019,63615.987065150795,63605.80994797414,0.8518095749681058,0.7939300342442759,12686,False,False,False,False
4125,2021-22,QLD,Logan - Beaudesert,False,8551,8420,468542445,7139,407608610,6572,83278228,55646.37114014252,57096.037260120465,0.8348731142556426,0.7685650801075897,7139,False,False,False,False
4127,2021-22,QLD,Logan - Beaudesert,False,15913,15711,964072819,13026,810113241,12192,191737390,61362.91891031761,62192.01911561492,0.8185760070382706,0.7661660277760322,13026,False,False,False,False
4128,2021-22,QLD,Logan - Beaudesert,False,10708,10580,705888324,8965,611827303,8496,147906121,66719.12325141777,68246.21338538761,0.8372245050429585,0.7934254762794173,8965,False,False,False,False
4129,2021-22,QLD,Logan - Beaudesert,False,4357,4313,258245207,3730,226739385,3469,49012367,59876.004405286345,60788.038873994636,0.8560936424145054,0.7961900390176727,3730,False,False,False,False
4130,2021-22,QLD,Logan - Beaudesert,False,5748,5697,450401918,4606,332699965,4554,110188632,79059.4906090925,72231.86387320886,0.8013221990257481,0.7922755741127349,4606,False,False,False,False
4131,2021-22,QLD,Logan - Beaudesert,False,6462,6329,325864313,5358,278853286,4778,53742839,51487.48822878812,52044.28630085853,0.8291550603528319,0.7393995666976169,5358,False,False,False,False
4132,2021-22,QLD,Logan - Beaudesert,False,14458,14192,698138034,12433,633001246,10732,107985814,49192.3642897407,50912.99332421781,0.8599391340434361,0.7422880066399226,12433,False,False,False,False
4133,2021-22,QLD,Logan - Beaudesert,False,13509,13311,727278559,11343,637823612,10345,126257107,54637.409586056645,56230.592612183726,0.8396624472573839,0.7657857724479976,11343,False,False,False,False
4151,2021-22,QLD,Brisbane - South,False,12759,12655,1158291039,10667,869894122,10486,306664309,91528.33180561043,81550.02549920316,0.8360373069989812,0.8218512422603652,10667,False,False,False,False
4152,2021-22,QLD,Brisbane - South,False,31149,30858,2671086091,25260,2101184209,24864,685551524,86560.57071099877,83182.2727236738,0.8109409611865549,0.7982278724838678,25260,False,False,False,False
4153,2021-22,QLD,Brisbane - East,False,2934,2908,225837219,2349,178869192,2309,54707687,77660.66678129298,76146.9527458493,0.8006134969325154,0.7869802317655078,2349,False,False,False,False
4154,2021-22,QLD,Brisbane - East,False,7093,7028,676769336,5947,528940375,5741,184144753,96296.14911781445,88942.38691777366,0.8384322571549415,0.809389538982095,5947,False,False,False,False
4155,2021-22,QLD,Brisbane - East,False,1071,1066,173114887,754,65492056,849,60663165,162396.70450281425,86859.49071618037,0.704014939309057,0.7927170868347339,754,False,False,False,False
4156,2021-22,QLD,Brisbane - South,False,2319,2298,233943222,1772,136464220,1804,67972930,101802.96866840731,77011.41083521445,0.7641224665804226,0.7779215178956447,1772,False,False,False,False
4157,2021-22,QLD,Brisbane - East,False,12252,12145,788958302,10119,662314475,9664,162537704,64961.57282832441,65452.56201205653,0.8259059745347699,0.7887691805419523,10119,False,False,False,False
4158,2021-22,QLD,Brisbane - East,False,2316,2292,153207444,1952,133203960,1862,31886023,66844.43455497382,68239.73360655738,0.842832469775475,0.803972366148532,1952,False,False,False,False
4159,2021-22,QLD,Brisbane - East,False,9114,9038,647976222,7352,531393549,7084,146592055,71694.6472670945,72278.77434711643,0.8066710555189818,0.7772657450076805,7352,False,False,False,False
4160,2021-22,QLD,Brisbane - East,False,12406,12305,950316461,9859,747417024,9545,229820654,77230.10654205608,75810.63231565067,0.7946961147831695,0.7693857810736741,9859,False,False,False,False
4161,2021-22,QLD,Brisbane - East,False,10063,9949,616064396,8496,541120094,7958,120155947,61922.24303950146,63691.15983992467,0.8442810295140614,0.7908178475603697,8496,False,False,False,False
4163,2021-22,QLD,Brisbane - East,False,9926,9825,829668267,7200,514940906,7369,219435481,84444.60732824428,71519.57027777778,0.7253677211364095,0.7423937134797501,7200,False,False,False,False
4164,2021-22,QLD,Brisbane - East,False,11999,11905,852353174,10043,720868763,9559,190378436,71596.23469130618,71778.22991138106,0.8369864155346279,0.7966497208100675,10043,False,False,False,False
4165,2021-22,QLD,Brisbane - East,False,24282,24054,1623831841,19573,1346173418,18875,347641533,67507.76756464622,68777.06115567363,0.806070340169673,0.7773247673173544,19573,False,False,False,False
4169,2021-22,QLD,Brisbane Inner City,False,11824,11660,1072443058,9707,762990418,9545,289693196,91976.24854202401,78602.08282682601,0.8209573748308525,0.8072564276048715,9707,False,False,False,False
4170,2021-22,QLD,Brisbane Inner City,False,18586,18434,1780717318,16222,1413799743,15799,478398278,96599.61581859607,87153.2328319566,0.872807489508232,0.8500484235446034,16222,False,False,False,False
4171,2021-22,QLD,Brisbane Inner City,False,11517,11386,1528077237,9322,990533700,9510,488357983,134206.67811347268,106257.6378459558,0.8094121733090215,0.8257358687158114,9322,False,False,False,False
4172,2021-22,QLD,Brisbane - East,False,3407,3380,276781726,3002,237988016,2885,66247911,81888.08461538462,79276.4876748834,0.8811270912826533,0.8467860287643088,3002,False,False,False,False
4173,2021-22,QLD,Brisbane - East,False,5393,5348,367552921,4657,329389291,4409,77920395,68727.1729618549,70729.93150096628,0.8635267939922121,0.8175412571852402,4657,False,False,False,False
4174,2021-22,QLD,Brisbane - East,False,1994,1977,138473427,1778,124546997,1656,29500696,70042.19878603946,70048.92969628796,0.8916750250752257,0.8304914744232698,1778,False,False,False,False
4178,2021-22,QLD,Brisbane - East,False,16472,16288,1189828241,13643,1013024117,13110,270085204,73049.37628929273,74252.29912775783,0.8282540067994172,0.7958960660514813,13643,False,False,False,False
4179,2021-22,QLD,Brisbane - East,False,12476,12371,1000303033,10108,808717377,9849,245721420,80858.70447013176,80007.6550257222,0.8101955755049696,0.7894357165758256,10108,False,False,False,False
4183,2021-22,QLD,Brisbane - East,False,1339,1324,74293799,904,46855738,905,14796311,56113.141238670694,51831.568584070796,0.6751306945481703,0.6758775205377147,904,False,False,False,False
4184,2021-22,QLD,Brisbane - East,False,3672,3565,158358332,2375,112409351,2126,25242490,44420.28948106592,47330.25305263158,0.6467864923747276,0.5789760348583878,2375,False,False,False,False
4205,2021-22,QLD,Logan - Beaudesert,False,3026,2978,154316268,2443,134647288,2218,25456398,51818.760241773,55115.54973393369,0.8073364177131527,0.7329808327825512,2443,False,False,False,False
4207,2021-22,QLD,Logan - Beaudesert,False,40428,39818,2278703124,33834,1963014645,31060,418142974,57227.9653423075,58018.99405923036,0.8368952211338676,0.7682794103096864,33834,False,False,False,False
4208,2021-22,QLD,Gold Coast,False,15213,15058,1003828701,12944,854324891,12114,211537741,66664.14537123124,66001.61395241038,0.8508512456451719,0.7962926444488266,12944,False,False,False,False
4209,2021-22,QLD,Gold Coast,False,47053,46368,2856525889,40373,2437685894,36737,568367824,61605.54453502416,60379.112129393405,0.8580324315133998,0.7807578687862623,40373,False,False,False,False
4210,2021-22,QLD,Gold Coast,False,14592,14419,960969398,11972,780149270,11560,203527634,66646.05021152645,65164.48964249917,0.8204495614035088,0.7922149122807017,11972,False,False,False,False
4211,2021-22,QLD,Gold Coast,False,39214,38767,2395666132,31413,1905169255,30051,481720939,61796.53137978177,60649.070607710186,0.8010659458356709,0.7663334523384505,31413,False,False,False,False
4212,2021-22,QLD,Gold Coast,False,21917,21623,1667060215,16128,1131727808,16500,412184245,77096.62003422281,70171.61507936507,0.7358671351006069,0.7528402609846238,16128,False,False,False,False
4213,2021-22,QLD,Gold Coast,False,19373,19133,1349885458,14955,971102723,14655,310775568,70552.733915225,64934.98649281177,0.7719506529706293,0.7564651835028132,14955,False,False,False,False
4214,2021-22,QLD,Gold Coast,False,24592,24258,1534167994,19299,1161851862,18149,326534850,63243.795613818125,60202.69765272812,0.7847674040338322,0.7380042290175667,19299,False,False,False,False
4215,2021-22,QLD,Gold Coast,False,34667,34181,1967509072,27650,1495236882,25339,386360059,57561.48363125713,54077.28325497288,0.7975884847261084,0.730925664176306,27650,False,False,False,False
4216,2021-22,QLD,Gold Coast,False,24616,24305,1860753818,17524,1123715854,18097,470110461,76558.47842007817,64124.39249029902,0.7118947026324342,0.7351722456938576,17524,False,False,False,False
4217,2021-22,QLD,Gold Coast,False,30516,30010,2351115608,21791,1340012676,22301,610934449,78344.40546484505,61493.858749024825,0.7140844147332547,0.7307969589723424,21791,False,False,False,False
4218,2021-22,QLD,Gold Coast,False,24754,24441,3105612411,18308,1225793690,19042,1034256973,127065.68516018166,66953.99224382783,0.7395976407853276,0.7692494142360831,18308,False,False,False,False
4219,2021-22,QLD,QLD other,True,161,159,10326855,107,6875134,118,2287983,64948.77358490566,64253.588785046726,0.6645962732919255,0.7329192546583851,107,False,False,False,False
4220,2021-22,QLD,Gold Coast,False,21577,21343,1566844732,16556,1130199029,16776,364756937,73412.5817364007,68265.22281952163,0.767298512304769,0.7774945543866154,16556,False,False,False,False
4221,2021-22,QLD,Gold Coast,False,18659,18475,1348951282,14519,953090823,14482,317372057,73014.95437077132,65644.38480611613,0.7781231577254945,0.7761402004394662,14519,False,False,False,False
4223,2021-22,QLD,Gold Coast,False,9652,9560,692143511,7280,474862839,7327,163146514,72399.94884937239,65228.41195054945,0.7542478242851223,0.7591172813924575,7280,False,False,False,False
4224,2021-22,QLD,Gold Coast,False,4698,4654,321672490,3731,238895916,3687,71514727,69117.42372152986,64029.99624765478,0.7941677309493401,0.7848020434227331,3731,False,False,False,False
4225,2021-22,QLD,Gold Coast,False,6010,5949,404627640,4352,256876264,4443,92412713,68016.07665153807,59024.876838235294,0.724126455906822,0.7392678868552413,4352,False,False,False,False
4226,2021-22,QLD,Gold Coast,False,23544,23226,1489092103,17983,1124824625,17655,314735311,64113.15349177646,62549.33131290664,0.7638039415562351,0.7498725790010193,17983,False,False,False,False
4227,2021-22,QLD,Gold Coast,False,14853,14673,948757966,12209,774558880,11543,198008736,64660.121720166295,63441.631583258255,0.8219888238066384,0.777149397428129,12209,False,False,False,False
4228,2021-22,QLD,Gold Coast,False,3605,3564,291688991,2608,172623647,2696,75965698,81843.15123456791,66190.04869631902,0.7234396671289876,0.7478502080443828,2608,False,False,False,False
4230,2021-22,QLD,QLD other,True,117,116,8141325,78,6189416,81,1896096,70183.83620689655,79351.48717948717,0.6666666666666666,0.6923076923076923,78,True,False,False,False
4270,2021-22,QLD,Gold Coast,False,2692,2657,177254830,2135,144343436,2063,38065515,66712.39367707941,67608.16674473068,0.7930906389301634,0.7663447251114414,2135,False,False,False,False
4271,2021-22,QLD,QLD other,True,346,340,21895238,227,15317210,245,4608818,64397.75882352941,67476.69603524229,0.6560693641618497,0.708092485549133,227,False,False,False,False
4272,2021-22,QLD,Gold Coast,False,4530,4453,275720453,3014,191706937,3062,58800762,61917.90994834943,63605.48672859987,0.6653421633554084,0.6759381898454746,3014,False,False,False,False
4275,2021-22,QLD,Gold Coast,False,2532,2472,151591440,1920,118603630,1870,31128054,61323.398058252424,61772.723958333336,0.7582938388625592,0.7385466034755134,1920,False,False,False,False
4280,2021-22,QLD,Logan - Beaudesert,False,13348,13143,818711851,11265,722628250,10435,161464344,62292.61591721829,64148.09143364403,0.843946658675457,0.7817650584357207,11265,False,False,False,False
4285,2021-22,QLD,Logan - Beaudesert,False,12549,12331,745971844,9967,602894196,9407,149279994,60495.64869029276,60489.03341025384,0.7942465535102399,0.7496214837835684,9967,False,False,False,False
4287,2021-22,QLD,Logan - Beaudesert,False,374,358,17454684,247,14283080,249,3487958,48756.100558659215,57826.23481781376,0.660427807486631,0.6657754010695187,247,False,False,False,False
4300,2021-22,QLD,Ipswich,False,42768,42247,2769346725,37837,2508549038,34484,563829245,65551.32257911804,66298.83547849988,0.8847035166479611,0.8063037785260008,37837,False,False,False,False
4301,2021-22,QLD,Ipswich,False,21313,20963,1129334141,18867,1040724452,16453,191116733,53872.73486619282,55161.09884984364,0.8852343640031906,0.771970159057852,18867,False,False,False,False
4303,2021-22,QLD,Ipswich,False,2064,2027,100460887,1735,87776594,1492,15912975,49561.36507153429,50591.69682997118,0.8406007751937985,0.7228682170542635,1735,False,False,False,False
4304,2021-22,QLD,Ipswich,False,9720,9555,536679920,8205,477618569,7324,97153580,56167.443223443224,58210.67263863498,0.8441358024691358,0.7534979423868313,8205,False,False,False,False
4305,2021-22,QLD,Ipswich,False,36369,35920,2107303034,30785,1868949306,27838,393077133,58666.565534521156,60709.73870391424,0.8464626467596029,0.7654320987654321,30785,False,False,False,False
4306,2021-22,QLD,Ipswich,False,28160,27825,1916194557,24153,1676579850,22699,407642385,68865.931967655,69414.97329524283,0.8577059659090909,0.8060724431818181,24153,False,False,False,False
4307,2021-22,QLD,Ipswich,False,1034,1011,59402252,803,50093978,741,11725808,58755.93669634026,62383.53424657534,0.776595744680851,0.7166344294003868,803,False,False,False,False
4309,2021-22,QLD,Ipswich,False,1991,1947,108501708,1504,87821725,1390,20987775,55727.63636363636,58392.10438829787,0.7553992968357609,0.6981416373681567,1504,False,False,False,False
4310,2021-22,QLD,Ipswich,False,3516,3451,185618516,2518,148299232,2447,36269135,53786.878006374965,58895.64416203336,0.7161547212741752,0.6959613196814562,2518,False,False,False,False
4311,2021-22,QLD,Ipswich,False,5737,5629,298916361,4459,255223339,4095,53259423,53102.92432048321,57237.79748822606,0.7772354889314973,0.7137876939166812,4459,False,False,False,False
4312,2021-22,QLD,Ipswich,False,1370,1337,73803347,995,56283070,916,14401044,55200.708302169034,56565.89949748744,0.7262773722627737,0.6686131386861314,995,False,False,False,False
4313,2021-22,QLD,Ipswich,False,1207,1159,56713748,868,45256840,772,9998369,48933.34598792062,52139.21658986175,0.7191383595691798,0.6396023198011599,868,False,False,False,False
4314,2021-22,QLD,Wide Bay,False,1248,1221,55305635,878,43733029,747,9004316,45295.36036036036,49809.828018223234,0.7035256410256411,0.5985576923076923,878,False,False,False,False
4340,2021-22,QLD,Ipswich,False,3390,3316,183433174,2637,157792853,2395,34339036,55317.60373944511,59838.01782328403,0.7778761061946903,0.7064896755162242,2637,False,False,False,False
4341,2021-22,QLD,Ipswich,False,8911,8764,500038838,7311,437728802,6581,93944051,57056.00616157006,59872.63055669539,0.8204466389855235,0.7385254180226686,7311,False,False,False,False
4342,2021-22,QLD,Ipswich,False,1495,1477,80325539,1187,65793013,1081,15103879,54384.251184834124,55427.980623420386,0.7939799331103679,0.7230769230769231,1187,False,False,False,False
4343,2021-22,QLD,Toowoomba,False,7432,7291,368697309,6118,313726690,5372,63861316,50568.82581264573,51279.28898332788,0.8231969860064585,0.7228202368137783,6118,False,False,False,False
4344,2021-22,QLD,Toowoomba,False,1656,1623,95401051,1324,81131007,1240,18589918,58780.68453481208,61277.19561933535,0.7995169082125604,0.748792270531401,1324,False,False,False,False
4346,2021-22,QLD,Ipswich,False,650,643,41535145,519,35199638,496,8300122,64595.87091757387,67822.03853564548,0.7984615384615384,0.7630769230769231,519,False,False,False,False
4347,2021-22,QLD,Toowoomba,False,888,865,42181657,681,35900988,628,7143320,48764.92138728324,52718.044052863435,0.7668918918918919,0.7072072072072072,681,False,False,False,False
4350,2021-22,QLD,Toowoomba,False,67738,66936,4295354492,55365,3454077353,51571,903213890,64171.06627226007,62387.38107107378,0.8173403407245564,0.7613304201482182,55365,False,False,False,False
4352,2021-22,QLD,Toowoomba,False,19877,19566,1303183968,15715,1056033115,15029,282608728,66604.51640601043,67199.0528157811,0.7906122654324094,0.7561000150928209,15715,False,False,False,False
4353,2021-22,QLD,Darling Downs - Maranoa,False,292,280,14343615,192,11505080,183,2577887,51227.19642857143,59922.291666666664,0.6575342465753424,0.6267123287671232,192,False,False,False,False
4354,2021-22,QLD,Darling Downs - Maranoa,False,694,672,36103185,526,31046630,462,6842779,53724.97767857143,59024.0114068441,0.7579250720461095,0.6657060518731989,526,False,False,False,False
4355,2021-22,QLD,Darling Downs - Maranoa,False,1423,1379,66405834,970,50876840,889,11220833,48155.064539521394,52450.35051546392,0.6816584680252986,0.6247364722417428,970,False,False,False,False
4356,2021-22,QLD,Darling Downs - Maranoa,False,3040,2963,187942772,2308,136340991,2119,42786169,63429.892676341544,59073.21967071057,0.7592105263157894,0.6970394736842105,2308,False,False,False,False
4357,2021-22,QLD,Darling Downs - Maranoa,False,1564,1514,75289081,1139,65252270,1040,13297977,49728.58718626156,57289.08691834943,0.7282608695652174,0.6649616368286445,1139,False,False,False,False
4358,2021-22,QLD,Toowoomba,False,1750,1713,100127311,1441,87935022,1337,19469890,58451.43666082896,61023.609993060374,0.8234285714285714,0.764,1441,False,False,False,False
4359,2021-22,QLD,Darling Downs - Maranoa,False,808,769,41179968,609,37345671,573,7776389,53550.023407022105,61322.94088669951,0.7537128712871287,0.7091584158415841,609,False,False,False,False
4360,2021-22,QLD,Darling Downs - Maranoa,False,432,407,18884005,292,16328367,264,3237527,46398.04668304668,55919.06506849315,0.6759259259259259,0.6111111111111112,292,False,False,False,False
4361,2021-22,QLD,Darling Downs - Maranoa,False,1609,1545,74666235,1134,61329812,1009,14129320,48327.66019417476,54082.7266313933,0.7047855811062772,0.6270975761342449,1134,False,False,False,False
4362,2021-22,QLD,Darling Downs - Maranoa,False,1438,1377,69005493,1017,54241911,941,12561194,50112.92156862745,53335.21238938053,0.7072322670375522,0.6543810848400556,1017,False,False,False,False
4363,2021-22,QLD,Darling Downs - Maranoa,False,436,416,23860122,329,19501608,300,4831687,57356.0625,59275.40425531915,0.7545871559633027,0.6880733944954128,329,False,False,False,False
4364,2021-22,QLD,Darling Downs - Maranoa,False,186,178,13409695,120,5981360,138,3301380,75335.36516853933,49844.666666666664,0.6451612903225806,0.7419354838709677,120,False,False,False,False
4365,2021-22,QLD,Darling Downs - Maranoa,False,256,248,11326453,186,9494522,166,1691745,45671.1814516129,51045.81720430108,0.7265625,0.6484375,186,False,False,False,False
